params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 10000 steps ...
   28/10000: episode: 1, duration: 1.732s, episode steps:  28, steps per second:  16, episode reward: -41.510, mean reward: -1.482 [-32.058,  2.430], mean action: 16.214 [14.000, 17.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 3728/10000: episode: 109, duration: 0.458s, episode steps:  32, steps per second:  70, episode reward: -33.000, mean reward: -1.031 [-32.838,  2.527], mean action: 13.906 [1.000, 21.000],  loss: 0.015795, mae: 0.752665, mean_q: 0.078299, mean_eps: 0.000000
 3764/10000: episode: 110, duration: 0.470s, episode steps:  36, steps per second:  77, episode reward: -35.560, mean reward: -0.988 [-31.893,  3.658], mean action: 15.583 [8.000, 21.000],  loss: 0.013885, mae: 0.734358, mean_q: 0.088448, mean_eps: 0.000000
 3790/10000: episode: 111, duration: 0.374s, episode steps:  26, steps per second:  70, episode reward: 35.117, mean reward:  1.351 [-3.000, 32.150], mean action: 10.885 [1.000, 21.000],  loss: 0.017502, mae: 0.788345, mean_q: 0.049772, mean_eps: 0.000000
 3834/10000: episode: 112, duration: 0.607s, episode steps:  44, steps per second:  73, episode reward: 34.835, mean reward:  0.792 [-2.456, 32.055], mean action: 12.864 [3.000, 21.000],  loss: 0.015562, mae: 0.781629, mean_q: 0.020759, mean_eps: 0.000000
 3868/10000: episode: 113, duration: 0.483s, episode steps:  34, steps per second:  70, episode reward: 35.174, mean reward:  1.035 [-3.000, 32.100], mean action: 12.676 [3.000, 21.000],  loss: 0.015690, mae: 0.780624, mean_q: 0.023098, mean_eps: 0.000000
 3908/10000: episode: 114, duration: 0.530s, episode steps:  40, steps per second:  75, episode reward: -38.030, mean reward: -0.951 [-31.974,  2.203], mean action: 11.525 [1.000, 17.000],  loss: 0.014618, mae: 0.761327, mean_q: 0.063067, mean_eps: 0.000000
 3932/10000: episode: 115, duration: 0.355s, episode steps:  24, steps per second:  68, episode reward: 45.652, mean reward:  1.902 [-0.373, 32.335], mean action: 5.083 [1.000, 21.000],  loss: 0.015982, mae: 0.762030, mean_q: 0.058454, mean_eps: 0.000000
 3962/10000: episode: 116, duration: 0.414s, episode steps:  30, steps per second:  72, episode reward: -33.000, mean reward: -1.100 [-32.892,  3.000], mean action: 10.100 [3.000, 21.000],  loss: 0.015135, mae: 0.775930, mean_q: 0.035144, mean_eps: 0.000000
 3996/10000: episode: 117, duration: 0.477s, episode steps:  34, steps per second:  71, episode reward: -36.000, mean reward: -1.059 [-32.322,  2.431], mean action: 13.059 [1.000, 21.000],  loss: 0.015164, mae: 0.731957, mean_q: 0.143199, mean_eps: 0.000000
 4046/10000: episode: 118, duration: 0.745s, episode steps:  50, steps per second:  67, episode reward: 37.904, mean reward:  0.758 [-3.000, 32.300], mean action: 9.040 [1.000, 21.000],  loss: 0.014925, mae: 0.759814, mean_q: 0.099152, mean_eps: 0.000000
 4073/10000: episode: 119, duration: 0.345s, episode steps:  27, steps per second:  78, episode reward: 32.778, mean reward:  1.214 [-3.000, 32.940], mean action: 12.704 [1.000, 17.000],  loss: 0.015046, mae: 0.767490, mean_q: 0.054567, mean_eps: 0.000000
 4132/10000: episode: 120, duration: 0.903s, episode steps:  59, steps per second:  65, episode reward: -38.880, mean reward: -0.659 [-32.150,  2.592], mean action: 7.068 [1.000, 21.000],  loss: 0.014087, mae: 0.790224, mean_q: 0.020689, mean_eps: 0.000000
 4155/10000: episode: 121, duration: 0.347s, episode steps:  23, steps per second:  66, episode reward: -38.410, mean reward: -1.670 [-32.530,  2.830], mean action: 11.261 [1.000, 21.000],  loss: 0.016925, mae: 0.748574, mean_q: 0.095856, mean_eps: 0.000000
 4180/10000: episode: 122, duration: 0.332s, episode steps:  25, steps per second:  75, episode reward: 35.065, mean reward:  1.403 [-2.628, 32.240], mean action: 12.240 [1.000, 21.000],  loss: 0.013809, mae: 0.728885, mean_q: 0.100447, mean_eps: 0.000000
 4203/10000: episode: 123, duration: 0.318s, episode steps:  23, steps per second:  72, episode reward: -45.000, mean reward: -1.957 [-32.311,  1.694], mean action: 13.043 [1.000, 21.000],  loss: 0.018300, mae: 0.776037, mean_q: 0.064779, mean_eps: 0.000000
 4230/10000: episode: 124, duration: 0.408s, episode steps:  27, steps per second:  66, episode reward: -35.770, mean reward: -1.325 [-32.232,  2.460], mean action: 11.148 [1.000, 16.000],  loss: 0.019230, mae: 0.749765, mean_q: 0.113086, mean_eps: 0.000000
 4256/10000: episode: 125, duration: 0.385s, episode steps:  26, steps per second:  68, episode reward: -35.820, mean reward: -1.378 [-32.194,  3.000], mean action: 14.577 [1.000, 21.000],  loss: 0.016616, mae: 0.737163, mean_q: 0.113088, mean_eps: 0.000000
 4283/10000: episode: 126, duration: 0.332s, episode steps:  27, steps per second:  81, episode reward: -33.000, mean reward: -1.222 [-32.292,  3.000], mean action: 12.481 [1.000, 21.000],  loss: 0.017406, mae: 0.763224, mean_q: 0.065464, mean_eps: 0.000000
 4309/10000: episode: 127, duration: 0.352s, episode steps:  26, steps per second:  74, episode reward: -38.840, mean reward: -1.494 [-32.159,  2.562], mean action: 13.269 [3.000, 21.000],  loss: 0.017795, mae: 0.807733, mean_q: 0.032849, mean_eps: 0.000000
 4339/10000: episode: 128, duration: 0.438s, episode steps:  30, steps per second:  69, episode reward: -32.170, mean reward: -1.072 [-31.955,  2.755], mean action: 7.767 [1.000, 17.000],  loss: 0.014865, mae: 0.779411, mean_q: 0.047946, mean_eps: 0.000000
 4369/10000: episode: 129, duration: 0.452s, episode steps:  30, steps per second:  66, episode reward: 37.568, mean reward:  1.252 [-3.000, 32.680], mean action: 4.633 [1.000, 16.000],  loss: 0.016055, mae: 0.732649, mean_q: 0.098109, mean_eps: 0.000000
 4416/10000: episode: 130, duration: 0.637s, episode steps:  47, steps per second:  74, episode reward: 35.017, mean reward:  0.745 [-2.474, 32.215], mean action: 7.872 [1.000, 21.000],  loss: 0.015964, mae: 0.761190, mean_q: 0.100199, mean_eps: 0.000000
 4452/10000: episode: 131, duration: 0.510s, episode steps:  36, steps per second:  71, episode reward: 32.716, mean reward:  0.909 [-3.000, 32.370], mean action: 9.500 [1.000, 21.000],  loss: 0.019131, mae: 0.744646, mean_q: 0.140278, mean_eps: 0.000000
 4478/10000: episode: 132, duration: 0.389s, episode steps:  26, steps per second:  67, episode reward: -38.970, mean reward: -1.499 [-32.031,  2.227], mean action: 10.000 [1.000, 17.000],  loss: 0.018744, mae: 0.772751, mean_q: 0.111854, mean_eps: 0.000000
 4522/10000: episode: 133, duration: 0.653s, episode steps:  44, steps per second:  67, episode reward: 37.494, mean reward:  0.852 [-2.158, 32.312], mean action: 12.795 [1.000, 21.000],  loss: 0.015656, mae: 0.780608, mean_q: 0.079486, mean_eps: 0.000000
 4559/10000: episode: 134, duration: 0.501s, episode steps:  37, steps per second:  74, episode reward: -33.000, mean reward: -0.892 [-32.019,  2.330], mean action: 7.595 [1.000, 16.000],  loss: 0.017593, mae: 0.782515, mean_q: 0.121120, mean_eps: 0.000000
 4591/10000: episode: 135, duration: 0.432s, episode steps:  32, steps per second:  74, episode reward: 35.313, mean reward:  1.104 [-2.183, 32.120], mean action: 11.156 [1.000, 21.000],  loss: 0.013295, mae: 0.695485, mean_q: 0.162850, mean_eps: 0.000000
 4606/10000: episode: 136, duration: 0.205s, episode steps:  15, steps per second:  73, episode reward: 41.608, mean reward:  2.774 [-2.489, 32.440], mean action: 5.333 [1.000, 17.000],  loss: 0.016412, mae: 0.711136, mean_q: 0.182023, mean_eps: 0.000000
 4639/10000: episode: 137, duration: 0.470s, episode steps:  33, steps per second:  70, episode reward: -38.730, mean reward: -1.174 [-32.524,  2.903], mean action: 12.636 [3.000, 17.000],  loss: 0.017043, mae: 0.735525, mean_q: 0.144420, mean_eps: 0.000000
 4668/10000: episode: 138, duration: 0.430s, episode steps:  29, steps per second:  67, episode reward: 38.143, mean reward:  1.315 [-3.000, 32.290], mean action: 6.483 [1.000, 21.000],  loss: 0.015623, mae: 0.738133, mean_q: 0.106023, mean_eps: 0.000000
 4700/10000: episode: 139, duration: 0.435s, episode steps:  32, steps per second:  74, episode reward: -32.250, mean reward: -1.008 [-31.445,  2.210], mean action: 9.875 [1.000, 17.000],  loss: 0.015135, mae: 0.757501, mean_q: 0.058852, mean_eps: 0.000000
 4730/10000: episode: 140, duration: 0.466s, episode steps:  30, steps per second:  64, episode reward: 33.000, mean reward:  1.100 [-3.000, 32.760], mean action: 7.867 [1.000, 21.000],  loss: 0.017452, mae: 0.721043, mean_q: 0.132022, mean_eps: 0.000000
 4762/10000: episode: 141, duration: 0.456s, episode steps:  32, steps per second:  70, episode reward: 32.492, mean reward:  1.015 [-3.000, 32.290], mean action: 13.094 [1.000, 21.000],  loss: 0.017960, mae: 0.750892, mean_q: 0.111852, mean_eps: 0.000000
 4792/10000: episode: 142, duration: 0.377s, episode steps:  30, steps per second:  80, episode reward: -36.000, mean reward: -1.200 [-32.137,  2.950], mean action: 7.400 [1.000, 17.000],  loss: 0.021329, mae: 0.785582, mean_q: 0.094824, mean_eps: 0.000000
 4824/10000: episode: 143, duration: 0.416s, episode steps:  32, steps per second:  77, episode reward: 41.230, mean reward:  1.288 [-2.356, 32.080], mean action: 7.688 [1.000, 21.000],  loss: 0.013648, mae: 0.739622, mean_q: 0.099602, mean_eps: 0.000000
 4844/10000: episode: 144, duration: 0.309s, episode steps:  20, steps per second:  65, episode reward: 34.970, mean reward:  1.749 [-2.708, 32.504], mean action: 8.200 [1.000, 17.000],  loss: 0.019849, mae: 0.780944, mean_q: 0.092465, mean_eps: 0.000000
 4870/10000: episode: 145, duration: 0.398s, episode steps:  26, steps per second:  65, episode reward: 35.752, mean reward:  1.375 [-3.000, 33.000], mean action: 7.231 [1.000, 16.000],  loss: 0.013333, mae: 0.726898, mean_q: 0.114185, mean_eps: 0.000000
 4924/10000: episode: 146, duration: 0.681s, episode steps:  54, steps per second:  79, episode reward: 38.108, mean reward:  0.706 [-2.184, 32.108], mean action: 4.185 [1.000, 16.000],  loss: 0.018984, mae: 0.769794, mean_q: 0.101307, mean_eps: 0.000000
 4976/10000: episode: 147, duration: 0.711s, episode steps:  52, steps per second:  73, episode reward: -41.040, mean reward: -0.789 [-31.978,  2.160], mean action: 15.346 [1.000, 17.000],  loss: 0.017135, mae: 0.758156, mean_q: 0.095238, mean_eps: 0.000000
 4998/10000: episode: 148, duration: 0.325s, episode steps:  22, steps per second:  68, episode reward: -38.320, mean reward: -1.742 [-32.345,  2.520], mean action: 8.182 [1.000, 17.000],  loss: 0.009529, mae: 0.728350, mean_q: 0.134553, mean_eps: 0.000000
 5041/10000: episode: 149, duration: 0.586s, episode steps:  43, steps per second:  73, episode reward: 34.858, mean reward:  0.811 [-2.770, 32.160], mean action: 10.279 [1.000, 21.000],  loss: 0.018070, mae: 0.736309, mean_q: 0.148461, mean_eps: 0.000000
 5077/10000: episode: 150, duration: 0.490s, episode steps:  36, steps per second:  73, episode reward: 32.511, mean reward:  0.903 [-3.000, 32.060], mean action: 12.472 [1.000, 17.000],  loss: 0.016833, mae: 0.748166, mean_q: 0.139205, mean_eps: 0.000000
 5118/10000: episode: 151, duration: 0.558s, episode steps:  41, steps per second:  74, episode reward: -32.200, mean reward: -0.785 [-31.493,  3.120], mean action: 8.390 [1.000, 21.000],  loss: 0.015728, mae: 0.723647, mean_q: 0.149011, mean_eps: 0.000000
 5138/10000: episode: 152, duration: 0.306s, episode steps:  20, steps per second:  65, episode reward: 40.878, mean reward:  2.044 [-2.267, 32.910], mean action: 7.400 [1.000, 21.000],  loss: 0.013632, mae: 0.700639, mean_q: 0.112226, mean_eps: 0.000000
 5161/10000: episode: 153, duration: 0.311s, episode steps:  23, steps per second:  74, episode reward: 37.456, mean reward:  1.629 [-2.266, 32.485], mean action: 6.957 [1.000, 16.000],  loss: 0.018112, mae: 0.728590, mean_q: 0.156437, mean_eps: 0.000000
 5184/10000: episode: 154, duration: 0.343s, episode steps:  23, steps per second:  67, episode reward: -35.260, mean reward: -1.533 [-31.940,  3.061], mean action: 11.174 [1.000, 21.000],  loss: 0.015996, mae: 0.712291, mean_q: 0.136850, mean_eps: 0.000000
 5240/10000: episode: 155, duration: 0.898s, episode steps:  56, steps per second:  62, episode reward: -33.000, mean reward: -0.589 [-32.111,  3.000], mean action: 5.518 [1.000, 17.000],  loss: 0.016576, mae: 0.704075, mean_q: 0.149772, mean_eps: 0.000000
 5279/10000: episode: 156, duration: 0.539s, episode steps:  39, steps per second:  72, episode reward: -32.940, mean reward: -0.845 [-32.066,  2.640], mean action: 14.538 [1.000, 17.000],  loss: 0.016067, mae: 0.729734, mean_q: 0.111265, mean_eps: 0.000000
 5308/10000: episode: 157, duration: 0.423s, episode steps:  29, steps per second:  68, episode reward: 32.712, mean reward:  1.128 [-2.624, 32.220], mean action: 8.310 [1.000, 21.000],  loss: 0.017066, mae: 0.712383, mean_q: 0.149821, mean_eps: 0.000000
 5342/10000: episode: 158, duration: 0.572s, episode steps:  34, steps per second:  59, episode reward: -38.590, mean reward: -1.135 [-32.230,  2.410], mean action: 8.176 [1.000, 21.000],  loss: 0.015861, mae: 0.728856, mean_q: 0.125766, mean_eps: 0.000000
 5374/10000: episode: 159, duration: 0.411s, episode steps:  32, steps per second:  78, episode reward: 32.305, mean reward:  1.010 [-2.454, 32.170], mean action: 8.469 [1.000, 17.000],  loss: 0.018437, mae: 0.701715, mean_q: 0.176095, mean_eps: 0.000000
 5414/10000: episode: 160, duration: 0.663s, episode steps:  40, steps per second:  60, episode reward: -35.680, mean reward: -0.892 [-31.745,  2.250], mean action: 11.100 [1.000, 17.000],  loss: 0.018026, mae: 0.691793, mean_q: 0.152954, mean_eps: 0.000000
 5441/10000: episode: 161, duration: 0.469s, episode steps:  27, steps per second:  58, episode reward: -38.870, mean reward: -1.440 [-32.140,  2.238], mean action: 10.333 [3.000, 17.000],  loss: 0.017442, mae: 0.696730, mean_q: 0.138948, mean_eps: 0.000000
 5482/10000: episode: 162, duration: 0.645s, episode steps:  41, steps per second:  64, episode reward: 41.917, mean reward:  1.022 [-2.242, 32.327], mean action: 10.366 [1.000, 17.000],  loss: 0.015045, mae: 0.723328, mean_q: 0.084737, mean_eps: 0.000000
 5515/10000: episode: 163, duration: 0.477s, episode steps:  33, steps per second:  69, episode reward: -32.440, mean reward: -0.983 [-31.551,  2.262], mean action: 11.061 [1.000, 21.000],  loss: 0.015120, mae: 0.671724, mean_q: 0.163979, mean_eps: 0.000000
 5539/10000: episode: 164, duration: 0.319s, episode steps:  24, steps per second:  75, episode reward: -41.310, mean reward: -1.721 [-32.215,  2.470], mean action: 12.833 [1.000, 21.000],  loss: 0.017093, mae: 0.701916, mean_q: 0.127215, mean_eps: 0.000000
 5561/10000: episode: 165, duration: 0.337s, episode steps:  22, steps per second:  65, episode reward: -38.010, mean reward: -1.728 [-31.348,  3.000], mean action: 7.227 [1.000, 17.000],  loss: 0.018769, mae: 0.755846, mean_q: 0.085824, mean_eps: 0.000000
 5639/10000: episode: 166, duration: 1.100s, episode steps:  78, steps per second:  71, episode reward: -35.720, mean reward: -0.458 [-31.970,  2.498], mean action: 15.077 [1.000, 21.000],  loss: 0.015073, mae: 0.693518, mean_q: 0.145165, mean_eps: 0.000000
 5672/10000: episode: 167, duration: 0.454s, episode steps:  33, steps per second:  73, episode reward: -32.260, mean reward: -0.978 [-30.042,  2.961], mean action: 10.394 [1.000, 17.000],  loss: 0.016655, mae: 0.710495, mean_q: 0.160531, mean_eps: 0.000000
 5694/10000: episode: 168, duration: 0.285s, episode steps:  22, steps per second:  77, episode reward: -35.910, mean reward: -1.632 [-31.989,  2.612], mean action: 8.955 [1.000, 21.000],  loss: 0.013983, mae: 0.695315, mean_q: 0.155133, mean_eps: 0.000000
 5715/10000: episode: 169, duration: 0.277s, episode steps:  21, steps per second:  76, episode reward: 38.673, mean reward:  1.842 [-2.633, 32.380], mean action: 9.048 [1.000, 21.000],  loss: 0.016408, mae: 0.701647, mean_q: 0.172575, mean_eps: 0.000000
 5736/10000: episode: 170, duration: 0.275s, episode steps:  21, steps per second:  76, episode reward: -44.120, mean reward: -2.101 [-32.022,  2.072], mean action: 13.762 [3.000, 17.000],  loss: 0.018575, mae: 0.711571, mean_q: 0.176339, mean_eps: 0.000000
 5758/10000: episode: 171, duration: 0.312s, episode steps:  22, steps per second:  70, episode reward: 44.397, mean reward:  2.018 [-2.068, 32.420], mean action: 5.545 [1.000, 21.000],  loss: 0.017379, mae: 0.744083, mean_q: 0.123091, mean_eps: 0.000000
 5777/10000: episode: 172, duration: 0.278s, episode steps:  19, steps per second:  68, episode reward: -35.490, mean reward: -1.868 [-33.000,  3.000], mean action: 10.895 [1.000, 16.000],  loss: 0.017637, mae: 0.673063, mean_q: 0.192230, mean_eps: 0.000000
 5813/10000: episode: 173, duration: 0.454s, episode steps:  36, steps per second:  79, episode reward: -32.570, mean reward: -0.905 [-31.937,  2.744], mean action: 10.611 [1.000, 21.000],  loss: 0.019277, mae: 0.741860, mean_q: 0.110278, mean_eps: 0.000000
 5851/10000: episode: 174, duration: 0.555s, episode steps:  38, steps per second:  68, episode reward: -38.560, mean reward: -1.015 [-32.244,  2.872], mean action: 8.132 [1.000, 17.000],  loss: 0.017782, mae: 0.732727, mean_q: 0.113324, mean_eps: 0.000000
 5875/10000: episode: 175, duration: 0.331s, episode steps:  24, steps per second:  72, episode reward: -32.630, mean reward: -1.360 [-32.139,  3.000], mean action: 11.333 [1.000, 17.000],  loss: 0.018659, mae: 0.749852, mean_q: 0.119422, mean_eps: 0.000000
 5911/10000: episode: 176, duration: 0.506s, episode steps:  36, steps per second:  71, episode reward: 39.000, mean reward:  1.083 [-2.363, 32.020], mean action: 5.917 [1.000, 17.000],  loss: 0.019599, mae: 0.759493, mean_q: 0.108687, mean_eps: 0.000000
 5941/10000: episode: 177, duration: 0.455s, episode steps:  30, steps per second:  66, episode reward: -32.240, mean reward: -1.075 [-32.037,  2.927], mean action: 7.233 [1.000, 21.000],  loss: 0.016770, mae: 0.721259, mean_q: 0.129102, mean_eps: 0.000000
 6002/10000: episode: 178, duration: 0.837s, episode steps:  61, steps per second:  73, episode reward: -33.000, mean reward: -0.541 [-32.286,  3.000], mean action: 4.820 [1.000, 21.000],  loss: 0.018503, mae: 0.701889, mean_q: 0.146351, mean_eps: 0.000000
 6038/10000: episode: 179, duration: 0.474s, episode steps:  36, steps per second:  76, episode reward: -32.340, mean reward: -0.898 [-32.098,  3.000], mean action: 5.750 [1.000, 21.000],  loss: 0.018642, mae: 0.715311, mean_q: 0.133224, mean_eps: 0.000000
 6059/10000: episode: 180, duration: 0.255s, episode steps:  21, steps per second:  82, episode reward: -40.790, mean reward: -1.942 [-32.385,  2.260], mean action: 11.476 [1.000, 21.000],  loss: 0.022311, mae: 0.717363, mean_q: 0.145390, mean_eps: 0.000000
 6074/10000: episode: 181, duration: 0.244s, episode steps:  15, steps per second:  61, episode reward: 41.445, mean reward:  2.763 [-2.449, 33.000], mean action: 3.267 [1.000, 16.000],  loss: 0.014748, mae: 0.685069, mean_q: 0.157517, mean_eps: 0.000000
 6114/10000: episode: 182, duration: 0.529s, episode steps:  40, steps per second:  76, episode reward: 33.000, mean reward:  0.825 [-3.000, 32.520], mean action: 4.925 [1.000, 21.000],  loss: 0.016661, mae: 0.671872, mean_q: 0.190955, mean_eps: 0.000000
 6141/10000: episode: 183, duration: 0.425s, episode steps:  27, steps per second:  63, episode reward: -35.450, mean reward: -1.313 [-31.631,  2.540], mean action: 7.556 [1.000, 16.000],  loss: 0.013462, mae: 0.650539, mean_q: 0.186629, mean_eps: 0.000000
 6243/10000: episode: 184, duration: 1.286s, episode steps: 102, steps per second:  79, episode reward: -35.030, mean reward: -0.343 [-31.846,  2.903], mean action: 3.118 [1.000, 21.000],  loss: 0.017056, mae: 0.654989, mean_q: 0.200412, mean_eps: 0.000000
 6268/10000: episode: 185, duration: 0.336s, episode steps:  25, steps per second:  74, episode reward: -41.880, mean reward: -1.675 [-32.457,  2.500], mean action: 11.480 [1.000, 21.000],  loss: 0.016379, mae: 0.692457, mean_q: 0.162219, mean_eps: 0.000000
 6294/10000: episode: 186, duration: 0.325s, episode steps:  26, steps per second:  80, episode reward: -32.880, mean reward: -1.265 [-32.617,  2.567], mean action: 13.423 [1.000, 21.000],  loss: 0.014965, mae: 0.666588, mean_q: 0.192358, mean_eps: 0.000000
 6317/10000: episode: 187, duration: 0.326s, episode steps:  23, steps per second:  70, episode reward: 38.751, mean reward:  1.685 [-2.325, 32.270], mean action: 8.087 [1.000, 17.000],  loss: 0.016298, mae: 0.722929, mean_q: 0.112157, mean_eps: 0.000000
 6359/10000: episode: 188, duration: 0.642s, episode steps:  42, steps per second:  65, episode reward: -32.350, mean reward: -0.770 [-31.956,  2.606], mean action: 12.262 [1.000, 21.000],  loss: 0.015571, mae: 0.695052, mean_q: 0.145548, mean_eps: 0.000000
 6386/10000: episode: 189, duration: 0.386s, episode steps:  27, steps per second:  70, episode reward: -32.130, mean reward: -1.190 [-32.018,  2.354], mean action: 8.185 [1.000, 21.000],  loss: 0.016892, mae: 0.707848, mean_q: 0.117294, mean_eps: 0.000000
 6417/10000: episode: 190, duration: 0.459s, episode steps:  31, steps per second:  68, episode reward: 35.653, mean reward:  1.150 [-3.000, 31.723], mean action: 7.774 [1.000, 21.000],  loss: 0.015362, mae: 0.672441, mean_q: 0.203265, mean_eps: 0.000000
 6444/10000: episode: 191, duration: 0.410s, episode steps:  27, steps per second:  66, episode reward: 32.322, mean reward:  1.197 [-2.431, 31.949], mean action: 7.519 [1.000, 21.000],  loss: 0.015691, mae: 0.659743, mean_q: 0.225892, mean_eps: 0.000000
 6467/10000: episode: 192, duration: 0.277s, episode steps:  23, steps per second:  83, episode reward: -41.640, mean reward: -1.810 [-31.835,  2.140], mean action: 14.174 [3.000, 21.000],  loss: 0.013867, mae: 0.665012, mean_q: 0.206196, mean_eps: 0.000000
 6495/10000: episode: 193, duration: 0.388s, episode steps:  28, steps per second:  72, episode reward: -32.370, mean reward: -1.156 [-32.049,  2.490], mean action: 12.214 [1.000, 21.000],  loss: 0.013511, mae: 0.662464, mean_q: 0.206014, mean_eps: 0.000000
 6524/10000: episode: 194, duration: 0.395s, episode steps:  29, steps per second:  73, episode reward: 32.449, mean reward:  1.119 [-3.000, 32.040], mean action: 10.276 [1.000, 21.000],  loss: 0.016516, mae: 0.679358, mean_q: 0.220963, mean_eps: 0.000000
 6538/10000: episode: 195, duration: 0.180s, episode steps:  14, steps per second:  78, episode reward: 44.197, mean reward:  3.157 [-2.227, 32.370], mean action: 2.357 [1.000, 16.000],  loss: 0.013535, mae: 0.651895, mean_q: 0.264426, mean_eps: 0.000000
 6574/10000: episode: 196, duration: 0.482s, episode steps:  36, steps per second:  75, episode reward: 32.087, mean reward:  0.891 [-2.231, 32.230], mean action: 9.583 [1.000, 21.000],  loss: 0.015312, mae: 0.685879, mean_q: 0.176843, mean_eps: 0.000000
 6597/10000: episode: 197, duration: 0.320s, episode steps:  23, steps per second:  72, episode reward: 35.302, mean reward:  1.535 [-2.496, 32.230], mean action: 13.217 [1.000, 21.000],  loss: 0.012573, mae: 0.685421, mean_q: 0.146122, mean_eps: 0.000000
 6622/10000: episode: 198, duration: 0.313s, episode steps:  25, steps per second:  80, episode reward: 35.633, mean reward:  1.425 [-2.473, 32.171], mean action: 7.280 [1.000, 21.000],  loss: 0.014842, mae: 0.662185, mean_q: 0.180915, mean_eps: 0.000000
 6655/10000: episode: 199, duration: 0.444s, episode steps:  33, steps per second:  74, episode reward: -32.330, mean reward: -0.980 [-32.028,  2.740], mean action: 7.364 [1.000, 17.000],  loss: 0.017723, mae: 0.710585, mean_q: 0.179406, mean_eps: 0.000000
 6676/10000: episode: 200, duration: 0.309s, episode steps:  21, steps per second:  68, episode reward: 34.505, mean reward:  1.643 [-2.350, 31.753], mean action: 6.190 [1.000, 17.000],  loss: 0.017795, mae: 0.766219, mean_q: 0.087981, mean_eps: 0.000000
 6701/10000: episode: 201, duration: 0.406s, episode steps:  25, steps per second:  62, episode reward: 32.080, mean reward:  1.283 [-2.390, 32.020], mean action: 9.920 [1.000, 21.000],  loss: 0.020132, mae: 0.720878, mean_q: 0.137008, mean_eps: 0.000000
 6722/10000: episode: 202, duration: 0.284s, episode steps:  21, steps per second:  74, episode reward: 38.471, mean reward:  1.832 [-3.000, 32.140], mean action: 7.762 [1.000, 21.000],  loss: 0.012673, mae: 0.658249, mean_q: 0.178078, mean_eps: 0.000000
 6747/10000: episode: 203, duration: 0.369s, episode steps:  25, steps per second:  68, episode reward: 37.504, mean reward:  1.500 [-2.956, 32.072], mean action: 3.720 [1.000, 16.000],  loss: 0.015278, mae: 0.664363, mean_q: 0.179851, mean_eps: 0.000000
 6771/10000: episode: 204, duration: 0.337s, episode steps:  24, steps per second:  71, episode reward: -35.490, mean reward: -1.479 [-32.365,  3.000], mean action: 12.250 [1.000, 17.000],  loss: 0.016959, mae: 0.693394, mean_q: 0.160415, mean_eps: 0.000000
 6796/10000: episode: 205, duration: 0.325s, episode steps:  25, steps per second:  77, episode reward: 40.814, mean reward:  1.633 [-2.128, 32.430], mean action: 4.080 [1.000, 21.000],  loss: 0.016497, mae: 0.689894, mean_q: 0.137465, mean_eps: 0.000000
 6824/10000: episode: 206, duration: 0.420s, episode steps:  28, steps per second:  67, episode reward: -33.000, mean reward: -1.179 [-32.490,  2.970], mean action: 6.036 [1.000, 17.000],  loss: 0.019383, mae: 0.664550, mean_q: 0.246632, mean_eps: 0.000000
 6852/10000: episode: 207, duration: 0.544s, episode steps:  28, steps per second:  51, episode reward: -35.410, mean reward: -1.265 [-32.044,  3.000], mean action: 7.429 [1.000, 16.000],  loss: 0.019001, mae: 0.691608, mean_q: 0.225434, mean_eps: 0.000000
 6881/10000: episode: 208, duration: 0.431s, episode steps:  29, steps per second:  67, episode reward: -32.910, mean reward: -1.135 [-32.058,  3.000], mean action: 10.000 [1.000, 21.000],  loss: 0.019540, mae: 0.710149, mean_q: 0.158050, mean_eps: 0.000000
 6902/10000: episode: 209, duration: 0.289s, episode steps:  21, steps per second:  73, episode reward: -38.530, mean reward: -1.835 [-33.000,  2.383], mean action: 10.286 [1.000, 17.000],  loss: 0.023160, mae: 0.693741, mean_q: 0.218036, mean_eps: 0.000000
 6928/10000: episode: 210, duration: 0.371s, episode steps:  26, steps per second:  70, episode reward: 32.680, mean reward:  1.257 [-2.278, 32.490], mean action: 8.769 [1.000, 21.000],  loss: 0.015825, mae: 0.677827, mean_q: 0.176366, mean_eps: 0.000000
 6958/10000: episode: 211, duration: 0.433s, episode steps:  30, steps per second:  69, episode reward: 33.000, mean reward:  1.100 [-3.000, 32.140], mean action: 11.600 [1.000, 17.000],  loss: 0.017898, mae: 0.664130, mean_q: 0.236794, mean_eps: 0.000000
 6991/10000: episode: 212, duration: 0.465s, episode steps:  33, steps per second:  71, episode reward: 38.216, mean reward:  1.158 [-3.000, 31.840], mean action: 5.273 [1.000, 16.000],  loss: 0.012058, mae: 0.607071, mean_q: 0.307115, mean_eps: 0.000000
 7018/10000: episode: 213, duration: 0.379s, episode steps:  27, steps per second:  71, episode reward: -35.410, mean reward: -1.311 [-32.411,  2.620], mean action: 6.704 [1.000, 17.000],  loss: 0.016282, mae: 0.683322, mean_q: 0.190888, mean_eps: 0.000000
