params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 10000 steps ...
   73/10000: episode: 1, duration: 1.698s, episode steps:  73, steps per second:  43, episode reward: -35.450, mean reward: -0.486 [-32.794,  3.059], mean action: 10.137 [3.000, 21.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 5033/10000: episode: 107, duration: 0.480s, episode steps:  48, steps per second: 100, episode reward: 33.000, mean reward:  0.688 [-3.000, 32.170], mean action: 6.521 [1.000, 21.000],  loss: 0.012656, mae: 0.368030, mean_q: 0.233632, mean_eps: 0.000000
 5120/10000: episode: 108, duration: 1.018s, episode steps:  87, steps per second:  85, episode reward: 32.481, mean reward:  0.373 [-2.570, 31.878], mean action: 13.690 [3.000, 21.000],  loss: 0.012465, mae: 0.355305, mean_q: 0.278088, mean_eps: 0.000000
 5170/10000: episode: 109, duration: 0.526s, episode steps:  50, steps per second:  95, episode reward: 32.136, mean reward:  0.643 [-2.472, 32.050], mean action: 7.640 [3.000, 21.000],  loss: 0.013165, mae: 0.359057, mean_q: 0.264613, mean_eps: 0.000000
 5214/10000: episode: 110, duration: 0.443s, episode steps:  44, steps per second:  99, episode reward: 37.884, mean reward:  0.861 [-3.000, 32.170], mean action: 5.659 [1.000, 15.000],  loss: 0.011715, mae: 0.346935, mean_q: 0.295116, mean_eps: 0.000000
 5235/10000: episode: 111, duration: 0.272s, episode steps:  21, steps per second:  77, episode reward: 41.015, mean reward:  1.953 [-2.416, 31.797], mean action: 5.524 [1.000, 21.000],  loss: 0.010026, mae: 0.351914, mean_q: 0.211327, mean_eps: 0.000000
 5269/10000: episode: 112, duration: 0.342s, episode steps:  34, steps per second: 100, episode reward: 38.046, mean reward:  1.119 [-2.202, 32.253], mean action: 10.059 [3.000, 21.000],  loss: 0.011466, mae: 0.348779, mean_q: 0.267028, mean_eps: 0.000000
 5296/10000: episode: 113, duration: 0.307s, episode steps:  27, steps per second:  88, episode reward: 43.937, mean reward:  1.627 [-2.174, 32.250], mean action: 5.963 [3.000, 18.000],  loss: 0.012432, mae: 0.354266, mean_q: 0.252232, mean_eps: 0.000000
 5346/10000: episode: 114, duration: 0.511s, episode steps:  50, steps per second:  98, episode reward: 35.427, mean reward:  0.709 [-2.698, 32.020], mean action: 4.980 [3.000, 21.000],  loss: 0.013888, mae: 0.372688, mean_q: 0.282195, mean_eps: 0.000000
 5372/10000: episode: 115, duration: 0.277s, episode steps:  26, steps per second:  94, episode reward: 44.906, mean reward:  1.727 [-2.774, 32.016], mean action: 4.654 [3.000, 21.000],  loss: 0.014921, mae: 0.379745, mean_q: 0.280293, mean_eps: 0.000000
 5391/10000: episode: 116, duration: 0.204s, episode steps:  19, steps per second:  93, episode reward: 47.939, mean reward:  2.523 [ 0.000, 32.422], mean action: 5.842 [3.000, 21.000],  loss: 0.013173, mae: 0.370366, mean_q: 0.230743, mean_eps: 0.000000
 5429/10000: episode: 117, duration: 0.432s, episode steps:  38, steps per second:  88, episode reward: -32.710, mean reward: -0.861 [-31.953,  2.601], mean action: 11.737 [1.000, 21.000],  loss: 0.013799, mae: 0.371882, mean_q: 0.219694, mean_eps: 0.000000
 5460/10000: episode: 118, duration: 0.319s, episode steps:  31, steps per second:  97, episode reward: 38.361, mean reward:  1.237 [-2.476, 32.102], mean action: 5.806 [3.000, 15.000],  loss: 0.014621, mae: 0.352388, mean_q: 0.255819, mean_eps: 0.000000
 5495/10000: episode: 119, duration: 0.401s, episode steps:  35, steps per second:  87, episode reward: -32.110, mean reward: -0.917 [-32.029,  2.430], mean action: 9.943 [3.000, 21.000],  loss: 0.011232, mae: 0.340211, mean_q: 0.267295, mean_eps: 0.000000
 5527/10000: episode: 120, duration: 0.359s, episode steps:  32, steps per second:  89, episode reward: 38.669, mean reward:  1.208 [-2.489, 32.320], mean action: 3.344 [1.000, 16.000],  loss: 0.012133, mae: 0.359906, mean_q: 0.252407, mean_eps: 0.000000
 5569/10000: episode: 121, duration: 0.429s, episode steps:  42, steps per second:  98, episode reward: 34.596, mean reward:  0.824 [-3.000, 32.200], mean action: 5.786 [3.000, 21.000],  loss: 0.015145, mae: 0.353822, mean_q: 0.309110, mean_eps: 0.000000
 5603/10000: episode: 122, duration: 0.351s, episode steps:  34, steps per second:  97, episode reward: 38.710, mean reward:  1.139 [-3.000, 32.130], mean action: 8.029 [1.000, 21.000],  loss: 0.012341, mae: 0.352692, mean_q: 0.263837, mean_eps: 0.000000
 5663/10000: episode: 123, duration: 0.614s, episode steps:  60, steps per second:  98, episode reward: 38.465, mean reward:  0.641 [-3.000, 32.540], mean action: 6.033 [2.000, 21.000],  loss: 0.012473, mae: 0.343381, mean_q: 0.302682, mean_eps: 0.000000
 5693/10000: episode: 124, duration: 0.315s, episode steps:  30, steps per second:  95, episode reward: 44.972, mean reward:  1.499 [-2.333, 32.550], mean action: 5.833 [1.000, 21.000],  loss: 0.015340, mae: 0.368249, mean_q: 0.301950, mean_eps: 0.000000
 5719/10000: episode: 125, duration: 0.268s, episode steps:  26, steps per second:  97, episode reward: 41.382, mean reward:  1.592 [-3.000, 32.181], mean action: 7.231 [3.000, 21.000],  loss: 0.012567, mae: 0.361605, mean_q: 0.200668, mean_eps: 0.000000
 5761/10000: episode: 126, duration: 0.534s, episode steps:  42, steps per second:  79, episode reward: 36.567, mean reward:  0.871 [-3.000, 32.110], mean action: 6.214 [1.000, 21.000],  loss: 0.012220, mae: 0.342022, mean_q: 0.286257, mean_eps: 0.000000
 5803/10000: episode: 127, duration: 0.444s, episode steps:  42, steps per second:  95, episode reward: 41.202, mean reward:  0.981 [-3.000, 32.010], mean action: 3.738 [3.000, 11.000],  loss: 0.011961, mae: 0.351737, mean_q: 0.266488, mean_eps: 0.000000
 5831/10000: episode: 128, duration: 0.292s, episode steps:  28, steps per second:  96, episode reward: 41.719, mean reward:  1.490 [-2.251, 31.789], mean action: 3.857 [1.000, 20.000],  loss: 0.011084, mae: 0.334852, mean_q: 0.296916, mean_eps: 0.000000
 5922/10000: episode: 129, duration: 0.920s, episode steps:  91, steps per second:  99, episode reward: -32.810, mean reward: -0.361 [-32.030,  2.630], mean action: 8.703 [1.000, 21.000],  loss: 0.014614, mae: 0.365449, mean_q: 0.261666, mean_eps: 0.000000
 5952/10000: episode: 130, duration: 0.363s, episode steps:  30, steps per second:  83, episode reward: 38.708, mean reward:  1.290 [-2.212, 31.898], mean action: 5.233 [3.000, 17.000],  loss: 0.011044, mae: 0.348953, mean_q: 0.263377, mean_eps: 0.000000
 5995/10000: episode: 131, duration: 0.478s, episode steps:  43, steps per second:  90, episode reward: 37.482, mean reward:  0.872 [-3.000, 32.103], mean action: 8.302 [3.000, 21.000],  loss: 0.011007, mae: 0.342604, mean_q: 0.288093, mean_eps: 0.000000
 6032/10000: episode: 132, duration: 0.400s, episode steps:  37, steps per second:  93, episode reward: 37.590, mean reward:  1.016 [-2.658, 32.160], mean action: 4.703 [1.000, 21.000],  loss: 0.011820, mae: 0.341623, mean_q: 0.264205, mean_eps: 0.000000
 6073/10000: episode: 133, duration: 0.426s, episode steps:  41, steps per second:  96, episode reward: 39.000, mean reward:  0.951 [-2.378, 32.010], mean action: 4.341 [1.000, 18.000],  loss: 0.013380, mae: 0.352590, mean_q: 0.298247, mean_eps: 0.000000
 6090/10000: episode: 134, duration: 0.183s, episode steps:  17, steps per second:  93, episode reward: 44.764, mean reward:  2.633 [-2.171, 32.044], mean action: 2.882 [1.000, 3.000],  loss: 0.012584, mae: 0.358719, mean_q: 0.270745, mean_eps: 0.000000
 6123/10000: episode: 135, duration: 0.373s, episode steps:  33, steps per second:  89, episode reward: 44.079, mean reward:  1.336 [-2.360, 32.170], mean action: 5.576 [3.000, 16.000],  loss: 0.010734, mae: 0.355148, mean_q: 0.247023, mean_eps: 0.000000
 6146/10000: episode: 136, duration: 0.257s, episode steps:  23, steps per second:  90, episode reward: 42.000, mean reward:  1.826 [-2.876, 32.600], mean action: 7.261 [3.000, 21.000],  loss: 0.011445, mae: 0.351275, mean_q: 0.239752, mean_eps: 0.000000
 6183/10000: episode: 137, duration: 0.420s, episode steps:  37, steps per second:  88, episode reward: 41.435, mean reward:  1.120 [-2.619, 32.280], mean action: 5.730 [1.000, 21.000],  loss: 0.013365, mae: 0.363087, mean_q: 0.241319, mean_eps: 0.000000
 6229/10000: episode: 138, duration: 0.503s, episode steps:  46, steps per second:  91, episode reward: 37.200, mean reward:  0.809 [-3.000, 32.253], mean action: 5.652 [1.000, 18.000],  loss: 0.013706, mae: 0.351350, mean_q: 0.301417, mean_eps: 0.000000
 6254/10000: episode: 139, duration: 0.279s, episode steps:  25, steps per second:  90, episode reward: 35.714, mean reward:  1.429 [-3.000, 32.084], mean action: 4.000 [1.000, 17.000],  loss: 0.013301, mae: 0.394654, mean_q: 0.236694, mean_eps: 0.000000
 6322/10000: episode: 140, duration: 0.693s, episode steps:  68, steps per second:  98, episode reward: 35.217, mean reward:  0.518 [-3.000, 32.010], mean action: 4.941 [1.000, 21.000],  loss: 0.012508, mae: 0.356473, mean_q: 0.310752, mean_eps: 0.000000
 6427/10000: episode: 141, duration: 1.093s, episode steps: 105, steps per second:  96, episode reward: 35.479, mean reward:  0.338 [-2.835, 34.230], mean action: 8.305 [1.000, 21.000],  loss: 0.013918, mae: 0.354928, mean_q: 0.277195, mean_eps: 0.000000
 6451/10000: episode: 142, duration: 0.266s, episode steps:  24, steps per second:  90, episode reward: 40.594, mean reward:  1.691 [-3.000, 33.995], mean action: 6.042 [3.000, 11.000],  loss: 0.013180, mae: 0.354803, mean_q: 0.270850, mean_eps: 0.000000
 6543/10000: episode: 143, duration: 0.920s, episode steps:  92, steps per second: 100, episode reward: 32.478, mean reward:  0.353 [-2.780, 32.150], mean action: 7.326 [3.000, 21.000],  loss: 0.014278, mae: 0.354276, mean_q: 0.289801, mean_eps: 0.000000
 6568/10000: episode: 144, duration: 0.259s, episode steps:  25, steps per second:  97, episode reward: 41.638, mean reward:  1.666 [-2.185, 33.000], mean action: 5.680 [1.000, 17.000],  loss: 0.012527, mae: 0.335295, mean_q: 0.328497, mean_eps: 0.000000
 6594/10000: episode: 145, duration: 0.279s, episode steps:  26, steps per second:  93, episode reward: 41.199, mean reward:  1.585 [-3.000, 32.070], mean action: 5.231 [1.000, 15.000],  loss: 0.013374, mae: 0.352869, mean_q: 0.261441, mean_eps: 0.000000
 6628/10000: episode: 146, duration: 0.346s, episode steps:  34, steps per second:  98, episode reward: 39.000, mean reward:  1.147 [-2.271, 29.832], mean action: 3.706 [3.000, 11.000],  loss: 0.014076, mae: 0.345874, mean_q: 0.315558, mean_eps: 0.000000
 6674/10000: episode: 147, duration: 0.462s, episode steps:  46, steps per second: 100, episode reward: -32.750, mean reward: -0.712 [-32.117,  3.059], mean action: 5.848 [1.000, 21.000],  loss: 0.012716, mae: 0.346410, mean_q: 0.288265, mean_eps: 0.000000
 6695/10000: episode: 148, duration: 0.231s, episode steps:  21, steps per second:  91, episode reward: 44.028, mean reward:  2.097 [-2.018, 32.463], mean action: 5.571 [3.000, 21.000],  loss: 0.009754, mae: 0.331653, mean_q: 0.284751, mean_eps: 0.000000
 6728/10000: episode: 149, duration: 0.346s, episode steps:  33, steps per second:  95, episode reward: 35.797, mean reward:  1.085 [-3.000, 31.857], mean action: 6.364 [3.000, 18.000],  loss: 0.013918, mae: 0.360240, mean_q: 0.269969, mean_eps: 0.000000
 6767/10000: episode: 150, duration: 0.393s, episode steps:  39, steps per second:  99, episode reward: 38.371, mean reward:  0.984 [-2.528, 32.287], mean action: 4.821 [1.000, 17.000],  loss: 0.010900, mae: 0.345366, mean_q: 0.305932, mean_eps: 0.000000
 6808/10000: episode: 151, duration: 0.429s, episode steps:  41, steps per second:  95, episode reward: 35.575, mean reward:  0.868 [-2.639, 32.001], mean action: 5.268 [3.000, 17.000],  loss: 0.013427, mae: 0.358517, mean_q: 0.295680, mean_eps: 0.000000
 6838/10000: episode: 152, duration: 0.363s, episode steps:  30, steps per second:  83, episode reward: 37.638, mean reward:  1.255 [-2.192, 32.560], mean action: 8.633 [1.000, 17.000],  loss: 0.009154, mae: 0.339789, mean_q: 0.264408, mean_eps: 0.000000
 6872/10000: episode: 153, duration: 0.355s, episode steps:  34, steps per second:  96, episode reward: 38.494, mean reward:  1.132 [-2.745, 32.850], mean action: 5.853 [1.000, 21.000],  loss: 0.012125, mae: 0.352963, mean_q: 0.294428, mean_eps: 0.000000
 6895/10000: episode: 154, duration: 0.243s, episode steps:  23, steps per second:  95, episode reward: 38.227, mean reward:  1.662 [-2.752, 31.729], mean action: 5.087 [1.000, 21.000],  loss: 0.011154, mae: 0.347031, mean_q: 0.274529, mean_eps: 0.000000
 6928/10000: episode: 155, duration: 0.394s, episode steps:  33, steps per second:  84, episode reward: 40.950, mean reward:  1.241 [-2.177, 32.460], mean action: 4.000 [1.000, 15.000],  loss: 0.014153, mae: 0.374801, mean_q: 0.253900, mean_eps: 0.000000
 6975/10000: episode: 156, duration: 0.481s, episode steps:  47, steps per second:  98, episode reward: 32.035, mean reward:  0.682 [-2.446, 31.786], mean action: 7.979 [3.000, 21.000],  loss: 0.012476, mae: 0.360190, mean_q: 0.269566, mean_eps: 0.000000
 7044/10000: episode: 157, duration: 0.700s, episode steps:  69, steps per second:  99, episode reward: 32.132, mean reward:  0.466 [-3.000, 32.031], mean action: 8.565 [3.000, 21.000],  loss: 0.013601, mae: 0.354673, mean_q: 0.311371, mean_eps: 0.000000
 7080/10000: episode: 158, duration: 0.369s, episode steps:  36, steps per second:  98, episode reward: 36.000, mean reward:  1.000 [-2.356, 32.200], mean action: 5.583 [1.000, 16.000],  loss: 0.013050, mae: 0.357921, mean_q: 0.257150, mean_eps: 0.000000
 7107/10000: episode: 159, duration: 0.270s, episode steps:  27, steps per second: 100, episode reward: 44.407, mean reward:  1.645 [-2.383, 32.290], mean action: 7.852 [1.000, 21.000],  loss: 0.013791, mae: 0.370219, mean_q: 0.232501, mean_eps: 0.000000
 7127/10000: episode: 160, duration: 0.227s, episode steps:  20, steps per second:  88, episode reward: 47.570, mean reward:  2.379 [-0.295, 32.280], mean action: 3.000 [3.000, 3.000],  loss: 0.012309, mae: 0.341714, mean_q: 0.288789, mean_eps: 0.000000
 7190/10000: episode: 161, duration: 0.631s, episode steps:  63, steps per second: 100, episode reward: -35.510, mean reward: -0.564 [-32.263,  2.340], mean action: 5.524 [1.000, 18.000],  loss: 0.013105, mae: 0.359552, mean_q: 0.260337, mean_eps: 0.000000
 7215/10000: episode: 162, duration: 0.304s, episode steps:  25, steps per second:  82, episode reward: 38.476, mean reward:  1.539 [-2.805, 31.846], mean action: 5.200 [1.000, 18.000],  loss: 0.011125, mae: 0.365677, mean_q: 0.232739, mean_eps: 0.000000
 7239/10000: episode: 163, duration: 0.298s, episode steps:  24, steps per second:  81, episode reward: 41.454, mean reward:  1.727 [-2.644, 32.080], mean action: 3.792 [3.000, 11.000],  loss: 0.011434, mae: 0.356699, mean_q: 0.242167, mean_eps: 0.000000
 7276/10000: episode: 164, duration: 0.392s, episode steps:  37, steps per second:  94, episode reward: 35.570, mean reward:  0.961 [-2.688, 31.851], mean action: 5.324 [1.000, 21.000],  loss: 0.013893, mae: 0.361595, mean_q: 0.258099, mean_eps: 0.000000
 7317/10000: episode: 165, duration: 0.430s, episode steps:  41, steps per second:  95, episode reward: 46.444, mean reward:  1.133 [-0.369, 31.823], mean action: 5.463 [1.000, 15.000],  loss: 0.013216, mae: 0.362030, mean_q: 0.264494, mean_eps: 0.000000
 7369/10000: episode: 166, duration: 0.518s, episode steps:  52, steps per second: 100, episode reward: 32.713, mean reward:  0.629 [-3.000, 32.990], mean action: 8.154 [1.000, 18.000],  loss: 0.010925, mae: 0.348679, mean_q: 0.261975, mean_eps: 0.000000
 7415/10000: episode: 167, duration: 0.481s, episode steps:  46, steps per second:  96, episode reward: -32.410, mean reward: -0.705 [-32.104,  2.380], mean action: 7.217 [1.000, 21.000],  loss: 0.012799, mae: 0.373604, mean_q: 0.268865, mean_eps: 0.000000
 7467/10000: episode: 168, duration: 0.529s, episode steps:  52, steps per second:  98, episode reward: 37.250, mean reward:  0.716 [-2.792, 32.190], mean action: 10.019 [1.000, 21.000],  loss: 0.014155, mae: 0.376851, mean_q: 0.233448, mean_eps: 0.000000
 7498/10000: episode: 169, duration: 0.329s, episode steps:  31, steps per second:  94, episode reward: 41.722, mean reward:  1.346 [-2.399, 32.135], mean action: 6.032 [3.000, 16.000],  loss: 0.010069, mae: 0.344547, mean_q: 0.262453, mean_eps: 0.000000
 7541/10000: episode: 170, duration: 0.441s, episode steps:  43, steps per second:  97, episode reward: 44.143, mean reward:  1.027 [-2.078, 32.050], mean action: 4.721 [3.000, 20.000],  loss: 0.010870, mae: 0.350875, mean_q: 0.240687, mean_eps: 0.000000
 7571/10000: episode: 171, duration: 0.317s, episode steps:  30, steps per second:  95, episode reward: 36.845, mean reward:  1.228 [-2.729, 31.729], mean action: 7.267 [3.000, 17.000],  loss: 0.013684, mae: 0.368864, mean_q: 0.242278, mean_eps: 0.000000
 7594/10000: episode: 172, duration: 0.237s, episode steps:  23, steps per second:  97, episode reward: 38.420, mean reward:  1.670 [-3.000, 32.450], mean action: 4.478 [3.000, 16.000],  loss: 0.014023, mae: 0.362088, mean_q: 0.281791, mean_eps: 0.000000
 7649/10000: episode: 173, duration: 0.605s, episode steps:  55, steps per second:  91, episode reward: -32.490, mean reward: -0.591 [-32.322,  2.540], mean action: 6.491 [1.000, 21.000],  loss: 0.013264, mae: 0.365604, mean_q: 0.261540, mean_eps: 0.000000
 7670/10000: episode: 174, duration: 0.219s, episode steps:  21, steps per second:  96, episode reward: 44.263, mean reward:  2.108 [-2.381, 32.180], mean action: 5.048 [3.000, 16.000],  loss: 0.013582, mae: 0.362516, mean_q: 0.261858, mean_eps: 0.000000
 7698/10000: episode: 175, duration: 0.299s, episode steps:  28, steps per second:  94, episode reward: 46.622, mean reward:  1.665 [-0.317, 32.140], mean action: 4.893 [3.000, 20.000],  loss: 0.013420, mae: 0.355369, mean_q: 0.291443, mean_eps: 0.000000
 7710/10000: episode: 176, duration: 0.142s, episode steps:  12, steps per second:  84, episode reward: 44.237, mean reward:  3.686 [-2.112, 32.240], mean action: 7.333 [1.000, 21.000],  loss: 0.009549, mae: 0.326263, mean_q: 0.288817, mean_eps: 0.000000
 7726/10000: episode: 177, duration: 0.178s, episode steps:  16, steps per second:  90, episode reward: 43.589, mean reward:  2.724 [-2.108, 31.865], mean action: 4.375 [3.000, 11.000],  loss: 0.012175, mae: 0.340081, mean_q: 0.282959, mean_eps: 0.000000
 7796/10000: episode: 178, duration: 0.718s, episode steps:  70, steps per second:  97, episode reward: 35.159, mean reward:  0.502 [-3.000, 32.141], mean action: 7.829 [1.000, 21.000],  loss: 0.011039, mae: 0.347130, mean_q: 0.286381, mean_eps: 0.000000
 7833/10000: episode: 179, duration: 0.399s, episode steps:  37, steps per second:  93, episode reward: 35.176, mean reward:  0.951 [-3.000, 32.680], mean action: 6.486 [3.000, 21.000],  loss: 0.015691, mae: 0.366040, mean_q: 0.323331, mean_eps: 0.000000
 7862/10000: episode: 180, duration: 0.318s, episode steps:  29, steps per second:  91, episode reward: 38.475, mean reward:  1.327 [-2.372, 31.953], mean action: 8.276 [3.000, 21.000],  loss: 0.013024, mae: 0.360741, mean_q: 0.263036, mean_eps: 0.000000
 7901/10000: episode: 181, duration: 0.414s, episode steps:  39, steps per second:  94, episode reward: 38.407, mean reward:  0.985 [-2.306, 32.182], mean action: 6.564 [3.000, 21.000],  loss: 0.014828, mae: 0.374031, mean_q: 0.271145, mean_eps: 0.000000
 7924/10000: episode: 182, duration: 0.242s, episode steps:  23, steps per second:  95, episode reward: 35.693, mean reward:  1.552 [-2.781, 32.290], mean action: 7.087 [3.000, 21.000],  loss: 0.013549, mae: 0.365001, mean_q: 0.241393, mean_eps: 0.000000
 7971/10000: episode: 183, duration: 0.497s, episode steps:  47, steps per second:  95, episode reward: 32.644, mean reward:  0.695 [-3.000, 32.026], mean action: 3.894 [1.000, 16.000],  loss: 0.011210, mae: 0.354138, mean_q: 0.276868, mean_eps: 0.000000
 7999/10000: episode: 184, duration: 0.304s, episode steps:  28, steps per second:  92, episode reward: 44.181, mean reward:  1.578 [-2.536, 31.680], mean action: 4.107 [3.000, 21.000],  loss: 0.013697, mae: 0.353975, mean_q: 0.301367, mean_eps: 0.000000
 8031/10000: episode: 185, duration: 0.399s, episode steps:  32, steps per second:  80, episode reward: 37.602, mean reward:  1.175 [-2.390, 32.280], mean action: 6.250 [3.000, 17.000],  loss: 0.013225, mae: 0.367083, mean_q: 0.242939, mean_eps: 0.000000
 8064/10000: episode: 186, duration: 0.338s, episode steps:  33, steps per second:  97, episode reward: 44.432, mean reward:  1.346 [-2.269, 32.410], mean action: 4.030 [1.000, 10.000],  loss: 0.011872, mae: 0.365616, mean_q: 0.253246, mean_eps: 0.000000
 8087/10000: episode: 187, duration: 0.257s, episode steps:  23, steps per second:  90, episode reward: 38.663, mean reward:  1.681 [-3.000, 32.050], mean action: 4.522 [1.000, 15.000],  loss: 0.011587, mae: 0.357694, mean_q: 0.268928, mean_eps: 0.000000
 8114/10000: episode: 188, duration: 0.282s, episode steps:  27, steps per second:  96, episode reward: 41.032, mean reward:  1.520 [-2.288, 31.313], mean action: 4.000 [1.000, 14.000],  loss: 0.011566, mae: 0.356243, mean_q: 0.344413, mean_eps: 0.000000
 8145/10000: episode: 189, duration: 0.324s, episode steps:  31, steps per second:  96, episode reward: 44.129, mean reward:  1.424 [-2.293, 32.110], mean action: 3.903 [3.000, 16.000],  loss: 0.013829, mae: 0.391515, mean_q: 0.247157, mean_eps: 0.000000
 8173/10000: episode: 190, duration: 0.297s, episode steps:  28, steps per second:  94, episode reward: 43.585, mean reward:  1.557 [-2.120, 32.737], mean action: 7.464 [1.000, 18.000],  loss: 0.011708, mae: 0.361823, mean_q: 0.297504, mean_eps: 0.000000
 8201/10000: episode: 191, duration: 0.293s, episode steps:  28, steps per second:  96, episode reward: 40.239, mean reward:  1.437 [-2.238, 32.330], mean action: 4.536 [1.000, 21.000],  loss: 0.013170, mae: 0.388478, mean_q: 0.240305, mean_eps: 0.000000
 8225/10000: episode: 192, duration: 0.269s, episode steps:  24, steps per second:  89, episode reward: 33.000, mean reward:  1.375 [-3.000, 30.072], mean action: 4.833 [3.000, 21.000],  loss: 0.016071, mae: 0.374207, mean_q: 0.276263, mean_eps: 0.000000
 8271/10000: episode: 193, duration: 0.475s, episode steps:  46, steps per second:  97, episode reward: 32.566, mean reward:  0.708 [-2.445, 31.951], mean action: 7.065 [1.000, 21.000],  loss: 0.011498, mae: 0.356161, mean_q: 0.262552, mean_eps: 0.000000
 8312/10000: episode: 194, duration: 0.428s, episode steps:  41, steps per second:  96, episode reward: 32.095, mean reward:  0.783 [-2.998, 32.240], mean action: 8.049 [3.000, 16.000],  loss: 0.014929, mae: 0.383194, mean_q: 0.265437, mean_eps: 0.000000
 8330/10000: episode: 195, duration: 0.213s, episode steps:  18, steps per second:  84, episode reward: 42.000, mean reward:  2.333 [-3.000, 32.290], mean action: 7.389 [1.000, 16.000],  loss: 0.012542, mae: 0.374088, mean_q: 0.244658, mean_eps: 0.000000
 8362/10000: episode: 196, duration: 0.351s, episode steps:  32, steps per second:  91, episode reward: 42.663, mean reward:  1.333 [-2.373, 31.487], mean action: 6.594 [1.000, 15.000],  loss: 0.011284, mae: 0.376518, mean_q: 0.269914, mean_eps: 0.000000
 8392/10000: episode: 197, duration: 0.343s, episode steps:  30, steps per second:  87, episode reward: 35.886, mean reward:  1.196 [-3.000, 32.290], mean action: 5.967 [1.000, 21.000],  loss: 0.012495, mae: 0.359228, mean_q: 0.296621, mean_eps: 0.000000
 8436/10000: episode: 198, duration: 0.456s, episode steps:  44, steps per second:  96, episode reward: -32.610, mean reward: -0.741 [-32.321,  3.059], mean action: 10.159 [3.000, 21.000],  loss: 0.013464, mae: 0.351471, mean_q: 0.332657, mean_eps: 0.000000
 8467/10000: episode: 199, duration: 0.313s, episode steps:  31, steps per second:  99, episode reward: 35.759, mean reward:  1.154 [-3.000, 32.950], mean action: 6.774 [1.000, 21.000],  loss: 0.013083, mae: 0.366074, mean_q: 0.267161, mean_eps: 0.000000
 8508/10000: episode: 200, duration: 0.419s, episode steps:  41, steps per second:  98, episode reward: 32.251, mean reward:  0.787 [-3.000, 32.040], mean action: 10.732 [1.000, 21.000],  loss: 0.014349, mae: 0.373135, mean_q: 0.272063, mean_eps: 0.000000
 8542/10000: episode: 201, duration: 0.351s, episode steps:  34, steps per second:  97, episode reward: 33.000, mean reward:  0.971 [-2.940, 30.011], mean action: 4.676 [1.000, 17.000],  loss: 0.015301, mae: 0.376938, mean_q: 0.284006, mean_eps: 0.000000
 8576/10000: episode: 202, duration: 0.345s, episode steps:  34, steps per second:  98, episode reward: 35.534, mean reward:  1.045 [-2.395, 32.373], mean action: 6.324 [3.000, 21.000],  loss: 0.016146, mae: 0.386033, mean_q: 0.251353, mean_eps: 0.000000
 8612/10000: episode: 203, duration: 0.369s, episode steps:  36, steps per second:  97, episode reward: -32.810, mean reward: -0.911 [-32.287,  2.870], mean action: 5.389 [1.000, 21.000],  loss: 0.013096, mae: 0.364147, mean_q: 0.261827, mean_eps: 0.000000
 8659/10000: episode: 204, duration: 0.478s, episode steps:  47, steps per second:  98, episode reward: 35.011, mean reward:  0.745 [-2.478, 32.136], mean action: 8.809 [3.000, 21.000],  loss: 0.013755, mae: 0.368539, mean_q: 0.264531, mean_eps: 0.000000
 8709/10000: episode: 205, duration: 0.505s, episode steps:  50, steps per second:  99, episode reward: 37.900, mean reward:  0.758 [-2.661, 32.390], mean action: 4.940 [1.000, 21.000],  loss: 0.012274, mae: 0.350486, mean_q: 0.285633, mean_eps: 0.000000
 8745/10000: episode: 206, duration: 0.391s, episode steps:  36, steps per second:  92, episode reward: 35.640, mean reward:  0.990 [-2.489, 31.720], mean action: 4.611 [1.000, 11.000],  loss: 0.011275, mae: 0.353572, mean_q: 0.273747, mean_eps: 0.000000
 8766/10000: episode: 207, duration: 0.222s, episode steps:  21, steps per second:  94, episode reward: 47.436, mean reward:  2.259 [-0.140, 32.170], mean action: 5.381 [3.000, 14.000],  loss: 0.012674, mae: 0.362324, mean_q: 0.248832, mean_eps: 0.000000
 8801/10000: episode: 208, duration: 0.450s, episode steps:  35, steps per second:  78, episode reward: 41.205, mean reward:  1.177 [-2.323, 32.280], mean action: 5.600 [3.000, 15.000],  loss: 0.013766, mae: 0.363912, mean_q: 0.269981, mean_eps: 0.000000
 8846/10000: episode: 209, duration: 0.495s, episode steps:  45, steps per second:  91, episode reward: 32.458, mean reward:  0.721 [-2.460, 32.145], mean action: 4.711 [1.000, 21.000],  loss: 0.014650, mae: 0.371218, mean_q: 0.283726, mean_eps: 0.000000
 8869/10000: episode: 210, duration: 0.344s, episode steps:  23, steps per second:  67, episode reward: 37.895, mean reward:  1.648 [-2.900, 32.270], mean action: 5.043 [3.000, 21.000],  loss: 0.012234, mae: 0.356570, mean_q: 0.219864, mean_eps: 0.000000
 8910/10000: episode: 211, duration: 0.433s, episode steps:  41, steps per second:  95, episode reward: 38.749, mean reward:  0.945 [-2.587, 32.014], mean action: 4.634 [1.000, 14.000],  loss: 0.011873, mae: 0.349589, mean_q: 0.257655, mean_eps: 0.000000
