params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 30000 steps ...
    65/30000: episode: 1, duration: 2.119s, episode steps:  65, steps per second:  31, episode reward: -32.270, mean reward: -0.496 [-31.974,  2.810], mean action: 11.138 [3.000, 21.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  8988/30000: episode: 224, duration: 3.344s, episode steps: 155, steps per second:  46, episode reward: -35.850, mean reward: -0.231 [-32.049,  2.773], mean action: 5.439 [1.000, 16.000],  loss: 0.012917, mae: 0.272384, mean_q: 0.322112, mean_eps: 0.000000
  9019/30000: episode: 225, duration: 0.629s, episode steps:  31, steps per second:  49, episode reward: 41.573, mean reward:  1.341 [-2.616, 32.350], mean action: 3.613 [1.000, 12.000],  loss: 0.012252, mae: 0.271202, mean_q: 0.304787, mean_eps: 0.000000
  9048/30000: episode: 226, duration: 0.578s, episode steps:  29, steps per second:  50, episode reward: 41.903, mean reward:  1.445 [-3.000, 32.130], mean action: 4.931 [1.000, 15.000],  loss: 0.011236, mae: 0.264965, mean_q: 0.341151, mean_eps: 0.000000
  9078/30000: episode: 227, duration: 0.628s, episode steps:  30, steps per second:  48, episode reward: 38.779, mean reward:  1.293 [-2.504, 32.710], mean action: 5.700 [1.000, 17.000],  loss: 0.012577, mae: 0.274624, mean_q: 0.309519, mean_eps: 0.000000
  9124/30000: episode: 228, duration: 0.882s, episode steps:  46, steps per second:  52, episode reward: 40.271, mean reward:  0.875 [-2.128, 34.380], mean action: 4.435 [0.000, 20.000],  loss: 0.014402, mae: 0.269889, mean_q: 0.389621, mean_eps: 0.000000
  9181/30000: episode: 229, duration: 1.068s, episode steps:  57, steps per second:  53, episode reward: -35.190, mean reward: -0.617 [-32.861,  2.513], mean action: 6.912 [1.000, 21.000],  loss: 0.014142, mae: 0.279480, mean_q: 0.298790, mean_eps: 0.000000
  9200/30000: episode: 230, duration: 0.365s, episode steps:  19, steps per second:  52, episode reward: 47.330, mean reward:  2.491 [-0.418, 32.080], mean action: 3.842 [1.000, 15.000],  loss: 0.013273, mae: 0.278177, mean_q: 0.311616, mean_eps: 0.000000
  9231/30000: episode: 231, duration: 0.580s, episode steps:  31, steps per second:  53, episode reward: 39.000, mean reward:  1.258 [-2.638, 32.180], mean action: 3.290 [1.000, 15.000],  loss: 0.015448, mae: 0.290808, mean_q: 0.313950, mean_eps: 0.000000
  9286/30000: episode: 232, duration: 0.887s, episode steps:  55, steps per second:  62, episode reward: 43.929, mean reward:  0.799 [-2.381, 32.130], mean action: 2.618 [1.000, 17.000],  loss: 0.012597, mae: 0.272898, mean_q: 0.323948, mean_eps: 0.000000
  9318/30000: episode: 233, duration: 0.559s, episode steps:  32, steps per second:  57, episode reward: 33.000, mean reward:  1.031 [-2.452, 32.680], mean action: 5.812 [1.000, 21.000],  loss: 0.014460, mae: 0.284540, mean_q: 0.287933, mean_eps: 0.000000
  9351/30000: episode: 234, duration: 0.580s, episode steps:  33, steps per second:  57, episode reward: 44.448, mean reward:  1.347 [-2.289, 32.280], mean action: 3.848 [1.000, 12.000],  loss: 0.014709, mae: 0.277988, mean_q: 0.340695, mean_eps: 0.000000
  9375/30000: episode: 235, duration: 0.474s, episode steps:  24, steps per second:  51, episode reward: 35.701, mean reward:  1.488 [-3.000, 32.007], mean action: 5.458 [1.000, 16.000],  loss: 0.013702, mae: 0.286941, mean_q: 0.294685, mean_eps: 0.000000
  9415/30000: episode: 236, duration: 0.649s, episode steps:  40, steps per second:  62, episode reward: 38.138, mean reward:  0.953 [-3.000, 33.917], mean action: 4.850 [1.000, 17.000],  loss: 0.014652, mae: 0.286894, mean_q: 0.318971, mean_eps: 0.000000
  9551/30000: episode: 237, duration: 2.229s, episode steps: 136, steps per second:  61, episode reward: 35.584, mean reward:  0.262 [-3.000, 32.129], mean action: 7.265 [1.000, 21.000],  loss: 0.013745, mae: 0.278966, mean_q: 0.341330, mean_eps: 0.000000
  9585/30000: episode: 238, duration: 0.618s, episode steps:  34, steps per second:  55, episode reward: 35.416, mean reward:  1.042 [-3.000, 32.332], mean action: 4.176 [1.000, 17.000],  loss: 0.014474, mae: 0.272821, mean_q: 0.315138, mean_eps: 0.000000
  9638/30000: episode: 239, duration: 0.959s, episode steps:  53, steps per second:  55, episode reward: 39.000, mean reward:  0.736 [-2.259, 32.520], mean action: 4.811 [1.000, 21.000],  loss: 0.013301, mae: 0.272687, mean_q: 0.317372, mean_eps: 0.000000
  9663/30000: episode: 240, duration: 0.527s, episode steps:  25, steps per second:  47, episode reward: 41.131, mean reward:  1.645 [-2.149, 32.100], mean action: 3.080 [1.000, 16.000],  loss: 0.013984, mae: 0.268652, mean_q: 0.350413, mean_eps: 0.000000
  9701/30000: episode: 241, duration: 0.682s, episode steps:  38, steps per second:  56, episode reward: -35.450, mean reward: -0.933 [-33.000,  2.320], mean action: 4.947 [1.000, 15.000],  loss: 0.012608, mae: 0.270484, mean_q: 0.321706, mean_eps: 0.000000
  9741/30000: episode: 242, duration: 0.728s, episode steps:  40, steps per second:  55, episode reward: 35.265, mean reward:  0.882 [-2.854, 29.267], mean action: 10.975 [1.000, 21.000],  loss: 0.015047, mae: 0.284796, mean_q: 0.343903, mean_eps: 0.000000
  9765/30000: episode: 243, duration: 0.479s, episode steps:  24, steps per second:  50, episode reward: 47.112, mean reward:  1.963 [-0.765, 32.070], mean action: 2.708 [1.000, 10.000],  loss: 0.017056, mae: 0.295890, mean_q: 0.335729, mean_eps: 0.000000
  9796/30000: episode: 244, duration: 0.653s, episode steps:  31, steps per second:  47, episode reward: 41.314, mean reward:  1.333 [-2.189, 32.052], mean action: 2.935 [1.000, 16.000],  loss: 0.015327, mae: 0.288051, mean_q: 0.364566, mean_eps: 0.000000
  9826/30000: episode: 245, duration: 0.543s, episode steps:  30, steps per second:  55, episode reward: 38.886, mean reward:  1.296 [-2.592, 32.208], mean action: 6.433 [1.000, 21.000],  loss: 0.014581, mae: 0.293246, mean_q: 0.312591, mean_eps: 0.000000
  9862/30000: episode: 246, duration: 0.705s, episode steps:  36, steps per second:  51, episode reward: 38.939, mean reward:  1.082 [-3.000, 32.280], mean action: 4.639 [1.000, 18.000],  loss: 0.015267, mae: 0.293680, mean_q: 0.361692, mean_eps: 0.000000
  9889/30000: episode: 247, duration: 0.547s, episode steps:  27, steps per second:  49, episode reward: 46.128, mean reward:  1.708 [-0.345, 32.500], mean action: 4.037 [1.000, 21.000],  loss: 0.015971, mae: 0.312003, mean_q: 0.297188, mean_eps: 0.000000
  9930/30000: episode: 248, duration: 0.746s, episode steps:  41, steps per second:  55, episode reward: 34.991, mean reward:  0.853 [-2.877, 34.337], mean action: 4.951 [0.000, 21.000],  loss: 0.017207, mae: 0.306091, mean_q: 0.364527, mean_eps: 0.000000
  9951/30000: episode: 249, duration: 0.385s, episode steps:  21, steps per second:  55, episode reward: 43.708, mean reward:  2.081 [-2.116, 32.245], mean action: 12.095 [1.000, 21.000],  loss: 0.013723, mae: 0.277953, mean_q: 0.471189, mean_eps: 0.000000
  9971/30000: episode: 250, duration: 0.365s, episode steps:  20, steps per second:  55, episode reward: 43.509, mean reward:  2.175 [-2.569, 32.802], mean action: 8.450 [1.000, 21.000],  loss: 0.012616, mae: 0.282087, mean_q: 0.321551, mean_eps: 0.000000
 10004/30000: episode: 251, duration: 0.609s, episode steps:  33, steps per second:  54, episode reward: 35.555, mean reward:  1.077 [-2.876, 29.454], mean action: 4.606 [1.000, 17.000],  loss: 0.017121, mae: 0.298113, mean_q: 0.330570, mean_eps: 0.000000
 10028/30000: episode: 252, duration: 0.525s, episode steps:  24, steps per second:  46, episode reward: 47.290, mean reward:  1.970 [-0.501, 32.450], mean action: 3.542 [1.000, 15.000],  loss: 0.011885, mae: 0.270893, mean_q: 0.358117, mean_eps: 0.000000
 10052/30000: episode: 253, duration: 0.439s, episode steps:  24, steps per second:  55, episode reward: 37.252, mean reward:  1.552 [-3.000, 31.930], mean action: 5.792 [1.000, 21.000],  loss: 0.015503, mae: 0.288706, mean_q: 0.355876, mean_eps: 0.000000
 10106/30000: episode: 254, duration: 0.929s, episode steps:  54, steps per second:  58, episode reward: -33.000, mean reward: -0.611 [-29.857,  2.331], mean action: 6.722 [1.000, 21.000],  loss: 0.013716, mae: 0.279582, mean_q: 0.335746, mean_eps: 0.000000
 10133/30000: episode: 255, duration: 0.564s, episode steps:  27, steps per second:  48, episode reward: 43.978, mean reward:  1.629 [-2.472, 32.200], mean action: 3.111 [1.000, 15.000],  loss: 0.013294, mae: 0.274555, mean_q: 0.316185, mean_eps: 0.000000
 10161/30000: episode: 256, duration: 0.513s, episode steps:  28, steps per second:  55, episode reward: 41.336, mean reward:  1.476 [-2.323, 32.081], mean action: 3.357 [1.000, 16.000],  loss: 0.012704, mae: 0.276707, mean_q: 0.353020, mean_eps: 0.000000
 10185/30000: episode: 257, duration: 0.456s, episode steps:  24, steps per second:  53, episode reward: 40.944, mean reward:  1.706 [-2.617, 32.240], mean action: 5.583 [1.000, 16.000],  loss: 0.012935, mae: 0.278672, mean_q: 0.383062, mean_eps: 0.000000
 10216/30000: episode: 258, duration: 0.652s, episode steps:  31, steps per second:  48, episode reward: 38.520, mean reward:  1.243 [-2.178, 31.700], mean action: 4.032 [1.000, 17.000],  loss: 0.014563, mae: 0.293311, mean_q: 0.335677, mean_eps: 0.000000
 10268/30000: episode: 259, duration: 1.004s, episode steps:  52, steps per second:  52, episode reward: 32.608, mean reward:  0.627 [-3.000, 32.050], mean action: 8.577 [1.000, 21.000],  loss: 0.014854, mae: 0.293937, mean_q: 0.340150, mean_eps: 0.000000
 10308/30000: episode: 260, duration: 0.743s, episode steps:  40, steps per second:  54, episode reward: 38.255, mean reward:  0.956 [-2.192, 32.180], mean action: 3.850 [1.000, 21.000],  loss: 0.014304, mae: 0.285002, mean_q: 0.365776, mean_eps: 0.000000
 10350/30000: episode: 261, duration: 0.788s, episode steps:  42, steps per second:  53, episode reward: 34.373, mean reward:  0.818 [-2.976, 32.150], mean action: 5.405 [1.000, 17.000],  loss: 0.015271, mae: 0.290197, mean_q: 0.341818, mean_eps: 0.000000
 10387/30000: episode: 262, duration: 0.747s, episode steps:  37, steps per second:  50, episode reward: 36.000, mean reward:  0.973 [-2.430, 32.470], mean action: 4.378 [1.000, 17.000],  loss: 0.015373, mae: 0.293935, mean_q: 0.298019, mean_eps: 0.000000
 10426/30000: episode: 263, duration: 1.062s, episode steps:  39, steps per second:  37, episode reward: 42.000, mean reward:  1.077 [-2.149, 32.050], mean action: 3.692 [3.000, 16.000],  loss: 0.013015, mae: 0.283449, mean_q: 0.315222, mean_eps: 0.000000
 10457/30000: episode: 264, duration: 0.643s, episode steps:  31, steps per second:  48, episode reward: 41.279, mean reward:  1.332 [-2.217, 32.750], mean action: 4.677 [1.000, 14.000],  loss: 0.016142, mae: 0.290316, mean_q: 0.292006, mean_eps: 0.000000
 10489/30000: episode: 265, duration: 0.764s, episode steps:  32, steps per second:  42, episode reward: 43.556, mean reward:  1.361 [-3.000, 32.290], mean action: 4.719 [1.000, 12.000],  loss: 0.015090, mae: 0.272802, mean_q: 0.304382, mean_eps: 0.000000
 10554/30000: episode: 266, duration: 1.505s, episode steps:  65, steps per second:  43, episode reward: -32.270, mean reward: -0.496 [-32.259,  2.150], mean action: 5.292 [1.000, 21.000],  loss: 0.014038, mae: 0.274849, mean_q: 0.330961, mean_eps: 0.000000
 10573/30000: episode: 267, duration: 0.511s, episode steps:  19, steps per second:  37, episode reward: 43.617, mean reward:  2.296 [-2.076, 32.312], mean action: 6.474 [1.000, 15.000],  loss: 0.012868, mae: 0.264620, mean_q: 0.443651, mean_eps: 0.000000
 10610/30000: episode: 268, duration: 0.822s, episode steps:  37, steps per second:  45, episode reward: 38.835, mean reward:  1.050 [-3.000, 31.985], mean action: 4.351 [1.000, 16.000],  loss: 0.013989, mae: 0.281184, mean_q: 0.340130, mean_eps: 0.000000
 10628/30000: episode: 269, duration: 0.453s, episode steps:  18, steps per second:  40, episode reward: 41.622, mean reward:  2.312 [-2.425, 32.360], mean action: 4.556 [1.000, 15.000],  loss: 0.016353, mae: 0.286046, mean_q: 0.360363, mean_eps: 0.000000
 10658/30000: episode: 270, duration: 0.678s, episode steps:  30, steps per second:  44, episode reward: 41.028, mean reward:  1.368 [-2.419, 32.160], mean action: 4.567 [1.000, 15.000],  loss: 0.015503, mae: 0.298383, mean_q: 0.284434, mean_eps: 0.000000
 10691/30000: episode: 271, duration: 0.684s, episode steps:  33, steps per second:  48, episode reward: 40.628, mean reward:  1.231 [-2.416, 32.230], mean action: 5.727 [1.000, 15.000],  loss: 0.012225, mae: 0.278818, mean_q: 0.316720, mean_eps: 0.000000
 10764/30000: episode: 272, duration: 1.489s, episode steps:  73, steps per second:  49, episode reward: -35.370, mean reward: -0.485 [-32.505,  3.000], mean action: 7.123 [1.000, 21.000],  loss: 0.013848, mae: 0.279958, mean_q: 0.294307, mean_eps: 0.000000
 10804/30000: episode: 273, duration: 0.774s, episode steps:  40, steps per second:  52, episode reward: 40.618, mean reward:  1.015 [-2.504, 32.160], mean action: 4.350 [1.000, 15.000],  loss: 0.016210, mae: 0.286119, mean_q: 0.315184, mean_eps: 0.000000
 10844/30000: episode: 274, duration: 1.121s, episode steps:  40, steps per second:  36, episode reward: 38.353, mean reward:  0.959 [-2.358, 31.912], mean action: 8.075 [1.000, 21.000],  loss: 0.013218, mae: 0.274812, mean_q: 0.319393, mean_eps: 0.000000
 10866/30000: episode: 275, duration: 0.694s, episode steps:  22, steps per second:  32, episode reward: 41.106, mean reward:  1.868 [-2.341, 32.240], mean action: 3.727 [1.000, 11.000],  loss: 0.012557, mae: 0.262056, mean_q: 0.301597, mean_eps: 0.000000
 10918/30000: episode: 276, duration: 1.373s, episode steps:  52, steps per second:  38, episode reward: 37.889, mean reward:  0.729 [-2.579, 32.660], mean action: 9.442 [1.000, 21.000],  loss: 0.015670, mae: 0.281738, mean_q: 0.327525, mean_eps: 0.000000
 10941/30000: episode: 277, duration: 0.564s, episode steps:  23, steps per second:  41, episode reward: 39.000, mean reward:  1.696 [-2.366, 32.400], mean action: 3.609 [1.000, 15.000],  loss: 0.013657, mae: 0.272039, mean_q: 0.309706, mean_eps: 0.000000
 10950/30000: episode: 278, duration: 0.273s, episode steps:   9, steps per second:  33, episode reward: 47.390, mean reward:  5.266 [ 0.119, 33.000], mean action: 1.444 [1.000, 3.000],  loss: 0.014072, mae: 0.267060, mean_q: 0.321481, mean_eps: 0.000000
 10979/30000: episode: 279, duration: 0.857s, episode steps:  29, steps per second:  34, episode reward: 38.081, mean reward:  1.313 [-2.429, 32.090], mean action: 5.517 [1.000, 21.000],  loss: 0.015855, mae: 0.279973, mean_q: 0.340233, mean_eps: 0.000000
 10997/30000: episode: 280, duration: 0.424s, episode steps:  18, steps per second:  42, episode reward: 45.000, mean reward:  2.500 [-2.164, 32.450], mean action: 4.278 [1.000, 15.000],  loss: 0.013434, mae: 0.277664, mean_q: 0.303624, mean_eps: 0.000000
 11030/30000: episode: 281, duration: 0.654s, episode steps:  33, steps per second:  50, episode reward: 35.726, mean reward:  1.083 [-2.365, 31.924], mean action: 4.758 [1.000, 17.000],  loss: 0.017509, mae: 0.302921, mean_q: 0.316840, mean_eps: 0.000000
 11070/30000: episode: 282, duration: 0.816s, episode steps:  40, steps per second:  49, episode reward: 38.055, mean reward:  0.951 [-2.254, 32.280], mean action: 5.750 [1.000, 16.000],  loss: 0.013428, mae: 0.276621, mean_q: 0.320240, mean_eps: 0.000000
 11129/30000: episode: 283, duration: 1.235s, episode steps:  59, steps per second:  48, episode reward: 32.520, mean reward:  0.551 [-3.000, 32.210], mean action: 6.661 [3.000, 16.000],  loss: 0.016696, mae: 0.282583, mean_q: 0.347033, mean_eps: 0.000000
 11172/30000: episode: 284, duration: 0.915s, episode steps:  43, steps per second:  47, episode reward: 34.292, mean reward:  0.797 [-3.000, 32.050], mean action: 7.953 [1.000, 21.000],  loss: 0.015675, mae: 0.275909, mean_q: 0.365577, mean_eps: 0.000000
 11190/30000: episode: 285, duration: 0.373s, episode steps:  18, steps per second:  48, episode reward: 44.202, mean reward:  2.456 [-2.420, 32.130], mean action: 3.056 [1.000, 14.000],  loss: 0.016523, mae: 0.281803, mean_q: 0.387955, mean_eps: 0.000000
 11220/30000: episode: 286, duration: 0.674s, episode steps:  30, steps per second:  45, episode reward: 38.727, mean reward:  1.291 [-3.000, 32.100], mean action: 3.533 [1.000, 15.000],  loss: 0.015898, mae: 0.277090, mean_q: 0.332044, mean_eps: 0.000000
 11245/30000: episode: 287, duration: 0.602s, episode steps:  25, steps per second:  42, episode reward: 41.093, mean reward:  1.644 [-2.229, 32.122], mean action: 4.000 [1.000, 15.000],  loss: 0.012063, mae: 0.255407, mean_q: 0.342816, mean_eps: 0.000000
 11288/30000: episode: 288, duration: 0.819s, episode steps:  43, steps per second:  53, episode reward: -34.510, mean reward: -0.803 [-32.840,  3.000], mean action: 6.093 [1.000, 21.000],  loss: 0.018099, mae: 0.291538, mean_q: 0.302395, mean_eps: 0.000000
 11334/30000: episode: 289, duration: 0.853s, episode steps:  46, steps per second:  54, episode reward: 35.220, mean reward:  0.766 [-3.000, 32.360], mean action: 6.587 [1.000, 21.000],  loss: 0.015418, mae: 0.276919, mean_q: 0.309482, mean_eps: 0.000000
 11361/30000: episode: 290, duration: 0.513s, episode steps:  27, steps per second:  53, episode reward: 41.657, mean reward:  1.543 [-2.058, 32.030], mean action: 3.185 [1.000, 16.000],  loss: 0.014557, mae: 0.270820, mean_q: 0.351135, mean_eps: 0.000000
 11390/30000: episode: 291, duration: 0.564s, episode steps:  29, steps per second:  51, episode reward: 38.129, mean reward:  1.315 [-2.372, 32.080], mean action: 9.621 [1.000, 21.000],  loss: 0.017581, mae: 0.301427, mean_q: 0.277644, mean_eps: 0.000000
 11422/30000: episode: 292, duration: 0.564s, episode steps:  32, steps per second:  57, episode reward: 43.553, mean reward:  1.361 [-3.000, 31.631], mean action: 5.219 [1.000, 15.000],  loss: 0.015311, mae: 0.277200, mean_q: 0.321788, mean_eps: 0.000000
 11476/30000: episode: 293, duration: 0.996s, episode steps:  54, steps per second:  54, episode reward: -32.740, mean reward: -0.606 [-32.204,  2.260], mean action: 5.204 [1.000, 12.000],  loss: 0.015663, mae: 0.274709, mean_q: 0.332995, mean_eps: 0.000000
 11502/30000: episode: 294, duration: 0.529s, episode steps:  26, steps per second:  49, episode reward: 38.550, mean reward:  1.483 [-2.506, 32.251], mean action: 4.423 [1.000, 15.000],  loss: 0.013295, mae: 0.273082, mean_q: 0.284711, mean_eps: 0.000000
 11596/30000: episode: 295, duration: 1.779s, episode steps:  94, steps per second:  53, episode reward: 35.777, mean reward:  0.381 [-2.876, 31.945], mean action: 7.915 [1.000, 17.000],  loss: 0.014936, mae: 0.274760, mean_q: 0.329332, mean_eps: 0.000000
 11638/30000: episode: 296, duration: 0.815s, episode steps:  42, steps per second:  52, episode reward: 39.000, mean reward:  0.929 [-2.195, 32.830], mean action: 3.238 [1.000, 16.000],  loss: 0.016603, mae: 0.283626, mean_q: 0.326374, mean_eps: 0.000000
 11669/30000: episode: 297, duration: 0.713s, episode steps:  31, steps per second:  43, episode reward: 37.469, mean reward:  1.209 [-2.860, 31.766], mean action: 6.065 [1.000, 15.000],  loss: 0.012911, mae: 0.276803, mean_q: 0.284644, mean_eps: 0.000000
 11694/30000: episode: 298, duration: 0.666s, episode steps:  25, steps per second:  38, episode reward: 40.623, mean reward:  1.625 [-2.273, 32.060], mean action: 4.560 [1.000, 15.000],  loss: 0.015822, mae: 0.282796, mean_q: 0.309196, mean_eps: 0.000000
 11723/30000: episode: 299, duration: 0.648s, episode steps:  29, steps per second:  45, episode reward: 37.700, mean reward:  1.300 [-2.280, 31.666], mean action: 5.586 [1.000, 17.000],  loss: 0.014981, mae: 0.271934, mean_q: 0.338787, mean_eps: 0.000000
 11746/30000: episode: 300, duration: 0.453s, episode steps:  23, steps per second:  51, episode reward: 41.416, mean reward:  1.801 [-2.864, 32.044], mean action: 2.087 [1.000, 15.000],  loss: 0.019239, mae: 0.310312, mean_q: 0.284697, mean_eps: 0.000000
 11774/30000: episode: 301, duration: 0.602s, episode steps:  28, steps per second:  46, episode reward: 42.852, mean reward:  1.530 [-3.000, 32.090], mean action: 4.286 [1.000, 15.000],  loss: 0.013060, mae: 0.279679, mean_q: 0.271646, mean_eps: 0.000000
 11815/30000: episode: 302, duration: 0.838s, episode steps:  41, steps per second:  49, episode reward: 37.664, mean reward:  0.919 [-3.000, 32.250], mean action: 6.537 [0.000, 21.000],  loss: 0.015653, mae: 0.283153, mean_q: 0.249270, mean_eps: 0.000000
 11855/30000: episode: 303, duration: 0.963s, episode steps:  40, steps per second:  42, episode reward: 35.754, mean reward:  0.894 [-2.901, 32.284], mean action: 5.000 [1.000, 16.000],  loss: 0.014843, mae: 0.278079, mean_q: 0.311372, mean_eps: 0.000000
 11883/30000: episode: 304, duration: 0.684s, episode steps:  28, steps per second:  41, episode reward: 45.653, mean reward:  1.630 [-0.617, 32.066], mean action: 4.000 [1.000, 15.000],  loss: 0.017574, mae: 0.282548, mean_q: 0.371092, mean_eps: 0.000000
 11912/30000: episode: 305, duration: 0.721s, episode steps:  29, steps per second:  40, episode reward: 40.994, mean reward:  1.414 [-3.000, 32.191], mean action: 4.345 [1.000, 14.000],  loss: 0.016510, mae: 0.279304, mean_q: 0.345105, mean_eps: 0.000000
 11940/30000: episode: 306, duration: 0.664s, episode steps:  28, steps per second:  42, episode reward: 42.000, mean reward:  1.500 [-2.394, 32.140], mean action: 2.679 [1.000, 14.000],  loss: 0.014146, mae: 0.269438, mean_q: 0.338137, mean_eps: 0.000000
 11965/30000: episode: 307, duration: 0.594s, episode steps:  25, steps per second:  42, episode reward: 42.000, mean reward:  1.680 [-2.659, 32.764], mean action: 4.880 [1.000, 16.000],  loss: 0.014871, mae: 0.284726, mean_q: 0.296082, mean_eps: 0.000000
 11990/30000: episode: 308, duration: 0.578s, episode steps:  25, steps per second:  43, episode reward: 46.688, mean reward:  1.868 [-0.193, 32.164], mean action: 3.520 [1.000, 8.000],  loss: 0.014671, mae: 0.282369, mean_q: 0.295689, mean_eps: 0.000000
 12035/30000: episode: 309, duration: 0.916s, episode steps:  45, steps per second:  49, episode reward: 41.025, mean reward:  0.912 [-2.940, 31.389], mean action: 2.644 [1.000, 14.000],  loss: 0.013620, mae: 0.276383, mean_q: 0.304708, mean_eps: 0.000000
 12066/30000: episode: 310, duration: 0.819s, episode steps:  31, steps per second:  38, episode reward: 37.648, mean reward:  1.214 [-2.506, 32.230], mean action: 5.484 [1.000, 17.000],  loss: 0.016056, mae: 0.278076, mean_q: 0.364778, mean_eps: 0.000000
 12100/30000: episode: 311, duration: 0.804s, episode steps:  34, steps per second:  42, episode reward: 44.129, mean reward:  1.298 [-2.004, 32.170], mean action: 3.412 [1.000, 10.000],  loss: 0.012814, mae: 0.271143, mean_q: 0.302033, mean_eps: 0.000000
 12129/30000: episode: 312, duration: 0.751s, episode steps:  29, steps per second:  39, episode reward: -32.220, mean reward: -1.111 [-32.004,  2.900], mean action: 9.793 [1.000, 15.000],  loss: 0.015488, mae: 0.282372, mean_q: 0.289764, mean_eps: 0.000000
 12161/30000: episode: 313, duration: 0.874s, episode steps:  32, steps per second:  37, episode reward: 38.307, mean reward:  1.197 [-2.750, 32.241], mean action: 4.844 [1.000, 21.000],  loss: 0.015417, mae: 0.291481, mean_q: 0.308923, mean_eps: 0.000000
 12194/30000: episode: 314, duration: 0.874s, episode steps:  33, steps per second:  38, episode reward: 35.110, mean reward:  1.064 [-2.152, 29.567], mean action: 9.788 [1.000, 21.000],  loss: 0.014874, mae: 0.288556, mean_q: 0.291035, mean_eps: 0.000000
 12230/30000: episode: 315, duration: 0.893s, episode steps:  36, steps per second:  40, episode reward: 38.080, mean reward:  1.058 [-2.311, 31.984], mean action: 3.278 [1.000, 11.000],  loss: 0.014910, mae: 0.283006, mean_q: 0.287226, mean_eps: 0.000000
 12261/30000: episode: 316, duration: 0.801s, episode steps:  31, steps per second:  39, episode reward: 35.541, mean reward:  1.146 [-3.000, 32.150], mean action: 7.548 [1.000, 17.000],  loss: 0.016427, mae: 0.275960, mean_q: 0.329062, mean_eps: 0.000000
 12278/30000: episode: 317, duration: 0.457s, episode steps:  17, steps per second:  37, episode reward: 46.617, mean reward:  2.742 [-0.346, 32.320], mean action: 2.353 [1.000, 12.000],  loss: 0.012665, mae: 0.265563, mean_q: 0.272642, mean_eps: 0.000000
 12321/30000: episode: 318, duration: 0.974s, episode steps:  43, steps per second:  44, episode reward: 35.876, mean reward:  0.834 [-3.000, 32.310], mean action: 3.884 [1.000, 17.000],  loss: 0.016930, mae: 0.277240, mean_q: 0.357239, mean_eps: 0.000000
 12343/30000: episode: 319, duration: 0.547s, episode steps:  22, steps per second:  40, episode reward: 35.622, mean reward:  1.619 [-2.606, 32.160], mean action: 6.318 [1.000, 15.000],  loss: 0.015130, mae: 0.287892, mean_q: 0.306701, mean_eps: 0.000000
 12370/30000: episode: 320, duration: 0.693s, episode steps:  27, steps per second:  39, episode reward: 41.098, mean reward:  1.522 [-2.455, 31.724], mean action: 3.111 [1.000, 16.000],  loss: 0.013796, mae: 0.272847, mean_q: 0.368490, mean_eps: 0.000000
 12393/30000: episode: 321, duration: 0.629s, episode steps:  23, steps per second:  37, episode reward: 42.822, mean reward:  1.862 [-3.000, 32.330], mean action: 3.522 [1.000, 10.000],  loss: 0.012794, mae: 0.285549, mean_q: 0.270336, mean_eps: 0.000000
 12425/30000: episode: 322, duration: 0.734s, episode steps:  32, steps per second:  44, episode reward: 39.000, mean reward:  1.219 [-2.733, 32.270], mean action: 4.062 [1.000, 16.000],  loss: 0.015178, mae: 0.279314, mean_q: 0.340314, mean_eps: 0.000000
 12480/30000: episode: 323, duration: 1.585s, episode steps:  55, steps per second:  35, episode reward: 40.649, mean reward:  0.739 [-3.000, 32.330], mean action: 3.727 [1.000, 12.000],  loss: 0.014882, mae: 0.282453, mean_q: 0.296972, mean_eps: 0.000000
 12519/30000: episode: 324, duration: 0.979s, episode steps:  39, steps per second:  40, episode reward: -32.860, mean reward: -0.843 [-32.019,  2.578], mean action: 6.846 [1.000, 21.000],  loss: 0.013725, mae: 0.267121, mean_q: 0.316753, mean_eps: 0.000000
 12540/30000: episode: 325, duration: 0.530s, episode steps:  21, steps per second:  40, episode reward: 47.151, mean reward:  2.245 [-0.358, 32.140], mean action: 3.714 [3.000, 14.000],  loss: 0.011854, mae: 0.263067, mean_q: 0.295938, mean_eps: 0.000000
 12578/30000: episode: 326, duration: 0.869s, episode steps:  38, steps per second:  44, episode reward: 41.733, mean reward:  1.098 [-2.217, 32.220], mean action: 3.447 [1.000, 17.000],  loss: 0.015965, mae: 0.287390, mean_q: 0.311719, mean_eps: 0.000000
 12600/30000: episode: 327, duration: 0.589s, episode steps:  22, steps per second:  37, episode reward: 42.819, mean reward:  1.946 [-2.809, 32.270], mean action: 5.318 [1.000, 14.000],  loss: 0.019547, mae: 0.292979, mean_q: 0.357642, mean_eps: 0.000000
 12639/30000: episode: 328, duration: 1.172s, episode steps:  39, steps per second:  33, episode reward: 37.222, mean reward:  0.954 [-3.000, 31.623], mean action: 6.692 [1.000, 21.000],  loss: 0.015551, mae: 0.279310, mean_q: 0.314377, mean_eps: 0.000000
