params 0
{'model_type': 'sarsa_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 10000 steps ...
   91/10000: episode: 1, duration: 2.136s, episode steps:  91, steps per second:  43, episode reward: -35.420, mean reward: -0.389 [-32.795,  2.721], mean action: 16.033 [4.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 5964/10000: episode: 107, duration: 0.480s, episode steps:  65, steps per second: 135, episode reward: 32.152, mean reward:  0.495 [-2.462, 32.260], mean action: 5.431 [2.000, 14.000],  loss: 0.004680, mae: 0.496891, mean_q: 0.064894, mean_eps: 0.000000
 6032/10000: episode: 108, duration: 0.477s, episode steps:  68, steps per second: 143, episode reward: 34.315, mean reward:  0.505 [-2.713, 32.200], mean action: 6.176 [4.000, 12.000],  loss: 0.004400, mae: 0.657271, mean_q: -0.035239, mean_eps: 0.000000
 6060/10000: episode: 109, duration: 0.201s, episode steps:  28, steps per second: 139, episode reward: 32.938, mean reward:  1.176 [-3.000, 30.331], mean action: 5.286 [2.000, 12.000],  loss: 0.009615, mae: 0.593793, mean_q: 0.025403, mean_eps: 0.000000
 6088/10000: episode: 110, duration: 0.202s, episode steps:  28, steps per second: 139, episode reward: 37.853, mean reward:  1.352 [-2.455, 32.140], mean action: 5.071 [2.000, 12.000],  loss: 0.008307, mae: 0.585622, mean_q: 0.159111, mean_eps: 0.000000
 6130/10000: episode: 111, duration: 0.296s, episode steps:  42, steps per second: 142, episode reward: 34.889, mean reward:  0.831 [-2.508, 32.090], mean action: 4.571 [2.000, 12.000],  loss: 0.006814, mae: 0.612506, mean_q: 0.201815, mean_eps: 0.000000
 6174/10000: episode: 112, duration: 0.319s, episode steps:  44, steps per second: 138, episode reward: 32.036, mean reward:  0.728 [-2.901, 34.260], mean action: 4.364 [0.000, 12.000],  loss: 0.006967, mae: 0.555335, mean_q: 0.083824, mean_eps: 0.000000
 6237/10000: episode: 113, duration: 0.437s, episode steps:  63, steps per second: 144, episode reward: 30.063, mean reward:  0.477 [-2.596, 29.739], mean action: 16.206 [2.000, 21.000],  loss: 0.004974, mae: 0.598345, mean_q: -0.048942, mean_eps: 0.000000
 6279/10000: episode: 114, duration: 0.289s, episode steps:  42, steps per second: 145, episode reward: 32.856, mean reward:  0.782 [-3.000, 32.820], mean action: 15.786 [2.000, 21.000],  loss: 0.007800, mae: 0.658507, mean_q: -0.094182, mean_eps: 0.000000
 6354/10000: episode: 115, duration: 0.603s, episode steps:  75, steps per second: 124, episode reward: -33.000, mean reward: -0.440 [-32.244,  3.060], mean action: 15.440 [2.000, 21.000],  loss: 0.005155, mae: 0.512623, mean_q: 0.016434, mean_eps: 0.000000
 6430/10000: episode: 116, duration: 0.515s, episode steps:  76, steps per second: 148, episode reward: 32.151, mean reward:  0.423 [-3.000, 32.180], mean action: 16.434 [2.000, 20.000],  loss: 0.004860, mae: 0.562310, mean_q: 0.075028, mean_eps: 0.000000
 6480/10000: episode: 117, duration: 0.349s, episode steps:  50, steps per second: 143, episode reward: -35.510, mean reward: -0.710 [-32.578,  2.960], mean action: 15.300 [2.000, 20.000],  loss: 0.006286, mae: 0.511728, mean_q: 0.023149, mean_eps: 0.000000
 6521/10000: episode: 118, duration: 0.305s, episode steps:  41, steps per second: 134, episode reward: 32.549, mean reward:  0.794 [-2.515, 31.786], mean action: 9.634 [2.000, 15.000],  loss: 0.007008, mae: 0.571025, mean_q: 0.063940, mean_eps: 0.000000
 6586/10000: episode: 119, duration: 0.456s, episode steps:  65, steps per second: 143, episode reward: 34.851, mean reward:  0.536 [-2.553, 32.050], mean action: 10.323 [2.000, 18.000],  loss: 0.005158, mae: 0.528113, mean_q: 0.127718, mean_eps: 0.000000
 6650/10000: episode: 120, duration: 0.445s, episode steps:  64, steps per second: 144, episode reward: -34.450, mean reward: -0.538 [-31.633,  2.500], mean action: 10.062 [2.000, 15.000],  loss: 0.004919, mae: 0.584924, mean_q: -0.063030, mean_eps: 0.000000
 6686/10000: episode: 121, duration: 0.248s, episode steps:  36, steps per second: 145, episode reward: -34.780, mean reward: -0.966 [-32.213,  3.000], mean action: 13.694 [10.000, 15.000],  loss: 0.008255, mae: 0.660209, mean_q: 0.172297, mean_eps: 0.000000
 6728/10000: episode: 122, duration: 0.295s, episode steps:  42, steps per second: 142, episode reward: 32.506, mean reward:  0.774 [-3.000, 32.083], mean action: 12.500 [2.000, 15.000],  loss: 0.007103, mae: 0.607885, mean_q: 0.053110, mean_eps: 0.000000
 6925/10000: episode: 123, duration: 1.386s, episode steps: 197, steps per second: 142, episode reward: 32.597, mean reward:  0.165 [-2.250, 29.864], mean action: 12.137 [10.000, 17.000],  loss: 0.002512, mae: 0.638011, mean_q: 0.052485, mean_eps: 0.000000
 6970/10000: episode: 124, duration: 0.310s, episode steps:  45, steps per second: 145, episode reward: -35.400, mean reward: -0.787 [-32.597,  3.000], mean action: 12.622 [10.000, 17.000],  loss: 0.006264, mae: 0.600661, mean_q: -0.032743, mean_eps: 0.000000
 7023/10000: episode: 125, duration: 0.387s, episode steps:  53, steps per second: 137, episode reward: -32.320, mean reward: -0.610 [-32.107,  2.921], mean action: 13.377 [4.000, 17.000],  loss: 0.006250, mae: 0.603052, mean_q: 0.051409, mean_eps: 0.000000
 7069/10000: episode: 126, duration: 0.320s, episode steps:  46, steps per second: 144, episode reward: 35.011, mean reward:  0.761 [-2.624, 32.269], mean action: 12.848 [8.000, 15.000],  loss: 0.006365, mae: 0.613822, mean_q: -0.063370, mean_eps: 0.000000
 7105/10000: episode: 127, duration: 0.331s, episode steps:  36, steps per second: 109, episode reward: -37.540, mean reward: -1.043 [-32.089,  2.842], mean action: 13.778 [10.000, 15.000],  loss: 0.006812, mae: 0.601538, mean_q: 0.012454, mean_eps: 0.000000
 7147/10000: episode: 128, duration: 0.284s, episode steps:  42, steps per second: 148, episode reward: -37.190, mean reward: -0.885 [-32.168,  2.600], mean action: 13.524 [2.000, 20.000],  loss: 0.006076, mae: 0.618444, mean_q: -0.034333, mean_eps: 0.000000
 7185/10000: episode: 129, duration: 0.269s, episode steps:  38, steps per second: 141, episode reward: 40.214, mean reward:  1.058 [-2.779, 32.300], mean action: 11.842 [2.000, 16.000],  loss: 0.006477, mae: 0.631852, mean_q: 0.019836, mean_eps: 0.000000
 7215/10000: episode: 130, duration: 0.210s, episode steps:  30, steps per second: 143, episode reward: 43.833, mean reward:  1.461 [-2.034, 32.524], mean action: 7.400 [2.000, 14.000],  loss: 0.006705, mae: 0.587882, mean_q: 0.225742, mean_eps: 0.000000
 7260/10000: episode: 131, duration: 0.311s, episode steps:  45, steps per second: 145, episode reward: -34.910, mean reward: -0.776 [-32.085,  2.430], mean action: 10.111 [2.000, 14.000],  loss: 0.006265, mae: 0.677291, mean_q: 0.084929, mean_eps: 0.000000
 7302/10000: episode: 132, duration: 0.347s, episode steps:  42, steps per second: 121, episode reward: 38.189, mean reward:  0.909 [-3.000, 32.198], mean action: 5.786 [2.000, 15.000],  loss: 0.005881, mae: 0.605979, mean_q: 0.108043, mean_eps: 0.000000
 7342/10000: episode: 133, duration: 0.306s, episode steps:  40, steps per second: 131, episode reward: 43.882, mean reward:  1.097 [-2.395, 32.140], mean action: 4.375 [2.000, 16.000],  loss: 0.005839, mae: 0.553549, mean_q: 0.332670, mean_eps: 0.000000
 7381/10000: episode: 134, duration: 0.276s, episode steps:  39, steps per second: 141, episode reward: -35.240, mean reward: -0.904 [-33.000,  2.272], mean action: 5.821 [2.000, 15.000],  loss: 0.007841, mae: 0.617174, mean_q: 0.401923, mean_eps: 0.000000
 7469/10000: episode: 135, duration: 0.633s, episode steps:  88, steps per second: 139, episode reward: 34.310, mean reward:  0.390 [-2.463, 32.140], mean action: 5.625 [2.000, 15.000],  loss: 0.004360, mae: 0.643886, mean_q: 0.028437, mean_eps: 0.000000
 7516/10000: episode: 136, duration: 0.328s, episode steps:  47, steps per second: 143, episode reward: 30.129, mean reward:  0.641 [-3.000, 31.765], mean action: 5.191 [2.000, 10.000],  loss: 0.007849, mae: 0.576107, mean_q: 0.195930, mean_eps: 0.000000
 7596/10000: episode: 137, duration: 0.555s, episode steps:  80, steps per second: 144, episode reward: 38.083, mean reward:  0.476 [-2.953, 32.270], mean action: 2.825 [2.000, 14.000],  loss: 0.003869, mae: 0.623395, mean_q: 0.188819, mean_eps: 0.000000
 7617/10000: episode: 138, duration: 0.160s, episode steps:  21, steps per second: 131, episode reward: 44.326, mean reward:  2.111 [-2.091, 32.270], mean action: 2.857 [2.000, 8.000],  loss: 0.007761, mae: 0.599035, mean_q: 0.238856, mean_eps: 0.000000
 7683/10000: episode: 139, duration: 0.511s, episode steps:  66, steps per second: 129, episode reward: -35.590, mean reward: -0.539 [-32.132,  2.754], mean action: 6.545 [2.000, 14.000],  loss: 0.005159, mae: 0.575365, mean_q: 0.091272, mean_eps: 0.000000
 7722/10000: episode: 140, duration: 0.276s, episode steps:  39, steps per second: 141, episode reward: -32.730, mean reward: -0.839 [-32.116,  2.540], mean action: 6.051 [2.000, 14.000],  loss: 0.007775, mae: 0.580256, mean_q: 0.098776, mean_eps: 0.000000
 7774/10000: episode: 141, duration: 0.414s, episode steps:  52, steps per second: 125, episode reward: 34.303, mean reward:  0.660 [-2.217, 31.991], mean action: 7.885 [2.000, 14.000],  loss: 0.005708, mae: 0.592401, mean_q: 0.031591, mean_eps: 0.000000
 7806/10000: episode: 142, duration: 0.258s, episode steps:  32, steps per second: 124, episode reward: 35.171, mean reward:  1.099 [-3.000, 31.876], mean action: 5.375 [2.000, 14.000],  loss: 0.009118, mae: 0.580953, mean_q: 0.130332, mean_eps: 0.000000
 7847/10000: episode: 143, duration: 0.301s, episode steps:  41, steps per second: 136, episode reward: 35.089, mean reward:  0.856 [-2.701, 31.465], mean action: 7.854 [2.000, 14.000],  loss: 0.006401, mae: 0.609932, mean_q: 0.230140, mean_eps: 0.000000
 7903/10000: episode: 144, duration: 0.431s, episode steps:  56, steps per second: 130, episode reward: 32.736, mean reward:  0.585 [-2.619, 31.994], mean action: 10.286 [2.000, 14.000],  loss: 0.005502, mae: 0.556099, mean_q: 0.114870, mean_eps: 0.000000
 7964/10000: episode: 145, duration: 0.430s, episode steps:  61, steps per second: 142, episode reward: -35.890, mean reward: -0.588 [-32.111,  2.330], mean action: 9.541 [2.000, 14.000],  loss: 0.004278, mae: 0.601384, mean_q: 0.030894, mean_eps: 0.000000
 8012/10000: episode: 146, duration: 0.346s, episode steps:  48, steps per second: 139, episode reward: 38.253, mean reward:  0.797 [-2.430, 32.152], mean action: 6.729 [2.000, 16.000],  loss: 0.005587, mae: 0.594400, mean_q: -0.005003, mean_eps: 0.000000
 8044/10000: episode: 147, duration: 0.232s, episode steps:  32, steps per second: 138, episode reward: 40.729, mean reward:  1.273 [-2.347, 32.400], mean action: 5.375 [2.000, 8.000],  loss: 0.006536, mae: 0.613911, mean_q: 0.199454, mean_eps: 0.000000
 8070/10000: episode: 148, duration: 0.197s, episode steps:  26, steps per second: 132, episode reward: 43.535, mean reward:  1.674 [-2.812, 32.470], mean action: 3.923 [2.000, 14.000],  loss: 0.006800, mae: 0.525856, mean_q: 0.202393, mean_eps: 0.000000
 8191/10000: episode: 149, duration: 0.874s, episode steps: 121, steps per second: 138, episode reward: 33.000, mean reward:  0.273 [-2.954, 32.480], mean action: 3.983 [2.000, 14.000],  loss: 0.003447, mae: 0.559225, mean_q: 0.150638, mean_eps: 0.000000
 8241/10000: episode: 150, duration: 0.351s, episode steps:  50, steps per second: 143, episode reward: -32.140, mean reward: -0.643 [-32.198,  2.670], mean action: 8.560 [2.000, 20.000],  loss: 0.005888, mae: 0.595031, mean_q: -0.001719, mean_eps: 0.000000
 8267/10000: episode: 151, duration: 0.187s, episode steps:  26, steps per second: 139, episode reward: 37.678, mean reward:  1.449 [-3.000, 32.160], mean action: 8.538 [2.000, 20.000],  loss: 0.009573, mae: 0.665675, mean_q: 0.142147, mean_eps: 0.000000
 8310/10000: episode: 152, duration: 0.302s, episode steps:  43, steps per second: 142, episode reward: 37.334, mean reward:  0.868 [-2.243, 29.921], mean action: 5.860 [2.000, 20.000],  loss: 0.005289, mae: 0.602935, mean_q: 0.194096, mean_eps: 0.000000
 8400/10000: episode: 153, duration: 0.672s, episode steps:  90, steps per second: 134, episode reward: 32.773, mean reward:  0.364 [-2.491, 32.240], mean action: 10.711 [2.000, 20.000],  loss: 0.004387, mae: 0.563427, mean_q: 0.119842, mean_eps: 0.000000
 8451/10000: episode: 154, duration: 0.346s, episode steps:  51, steps per second: 147, episode reward: -34.860, mean reward: -0.684 [-32.156,  3.000], mean action: 11.000 [2.000, 15.000],  loss: 0.006234, mae: 0.607423, mean_q: -0.036712, mean_eps: 0.000000
 8504/10000: episode: 155, duration: 0.401s, episode steps:  53, steps per second: 132, episode reward: 32.426, mean reward:  0.612 [-2.619, 31.942], mean action: 10.434 [2.000, 14.000],  loss: 0.006138, mae: 0.591551, mean_q: 0.062375, mean_eps: 0.000000
 8561/10000: episode: 156, duration: 0.419s, episode steps:  57, steps per second: 136, episode reward: 32.993, mean reward:  0.579 [-3.000, 32.013], mean action: 11.088 [2.000, 14.000],  loss: 0.006338, mae: 0.526199, mean_q: 0.271073, mean_eps: 0.000000
 8618/10000: episode: 157, duration: 0.401s, episode steps:  57, steps per second: 142, episode reward: 41.978, mean reward:  0.736 [-2.235, 32.100], mean action: 8.070 [2.000, 21.000],  loss: 0.003865, mae: 0.580779, mean_q: -0.004969, mean_eps: 0.000000
 8644/10000: episode: 158, duration: 0.204s, episode steps:  26, steps per second: 127, episode reward: 40.795, mean reward:  1.569 [-2.565, 32.391], mean action: 3.962 [2.000, 14.000],  loss: 0.006962, mae: 0.557208, mean_q: 0.304316, mean_eps: 0.000000
 8694/10000: episode: 159, duration: 0.428s, episode steps:  50, steps per second: 117, episode reward: 38.083, mean reward:  0.762 [-2.621, 32.010], mean action: 7.260 [2.000, 21.000],  loss: 0.005626, mae: 0.626732, mean_q: 0.130459, mean_eps: 0.000000
 8716/10000: episode: 160, duration: 0.191s, episode steps:  22, steps per second: 115, episode reward: 44.014, mean reward:  2.001 [-2.657, 31.873], mean action: 7.318 [2.000, 21.000],  loss: 0.008025, mae: 0.624366, mean_q: 0.277652, mean_eps: 0.000000
 8743/10000: episode: 161, duration: 0.205s, episode steps:  27, steps per second: 132, episode reward: 38.320, mean reward:  1.419 [-2.650, 31.839], mean action: 5.296 [2.000, 21.000],  loss: 0.008928, mae: 0.510167, mean_q: 0.464883, mean_eps: 0.000000
 8778/10000: episode: 162, duration: 0.255s, episode steps:  35, steps per second: 138, episode reward: 35.164, mean reward:  1.005 [-3.000, 32.220], mean action: 7.400 [2.000, 21.000],  loss: 0.008914, mae: 0.559912, mean_q: 0.420934, mean_eps: 0.000000
 8849/10000: episode: 163, duration: 0.497s, episode steps:  71, steps per second: 143, episode reward: 32.938, mean reward:  0.464 [-2.762, 32.030], mean action: 11.704 [2.000, 21.000],  loss: 0.005261, mae: 0.590555, mean_q: 0.114072, mean_eps: 0.000000
 8888/10000: episode: 164, duration: 0.283s, episode steps:  39, steps per second: 138, episode reward: 41.320, mean reward:  1.059 [-2.343, 32.040], mean action: 9.256 [2.000, 21.000],  loss: 0.006024, mae: 0.556911, mean_q: 0.273601, mean_eps: 0.000000
 8944/10000: episode: 165, duration: 0.394s, episode steps:  56, steps per second: 142, episode reward: 32.330, mean reward:  0.577 [-2.983, 32.139], mean action: 13.250 [2.000, 21.000],  loss: 0.005979, mae: 0.594709, mean_q: 0.127308, mean_eps: 0.000000
 9002/10000: episode: 166, duration: 0.402s, episode steps:  58, steps per second: 144, episode reward: -32.150, mean reward: -0.554 [-30.180,  3.000], mean action: 12.293 [2.000, 21.000],  loss: 0.005725, mae: 0.653725, mean_q: 0.027993, mean_eps: 0.000000
 9045/10000: episode: 167, duration: 0.315s, episode steps:  43, steps per second: 136, episode reward: 32.167, mean reward:  0.748 [-3.000, 31.730], mean action: 14.349 [2.000, 21.000],  loss: 0.006735, mae: 0.602186, mean_q: -0.059591, mean_eps: 0.000000
 9085/10000: episode: 168, duration: 0.318s, episode steps:  40, steps per second: 126, episode reward: -35.090, mean reward: -0.877 [-32.126,  2.280], mean action: 10.925 [2.000, 21.000],  loss: 0.007014, mae: 0.587339, mean_q: 0.165211, mean_eps: 0.000000
 9139/10000: episode: 169, duration: 0.384s, episode steps:  54, steps per second: 141, episode reward: 37.536, mean reward:  0.695 [-3.000, 32.800], mean action: 7.204 [2.000, 14.000],  loss: 0.005513, mae: 0.619851, mean_q: 0.034863, mean_eps: 0.000000
 9162/10000: episode: 170, duration: 0.178s, episode steps:  23, steps per second: 129, episode reward: 44.667, mean reward:  1.942 [-3.000, 32.500], mean action: 5.130 [2.000, 14.000],  loss: 0.008007, mae: 0.580985, mean_q: 0.245329, mean_eps: 0.000000
 9206/10000: episode: 171, duration: 0.327s, episode steps:  44, steps per second: 135, episode reward: 32.409, mean reward:  0.737 [-2.671, 32.450], mean action: 10.000 [2.000, 14.000],  loss: 0.007389, mae: 0.623573, mean_q: 0.182868, mean_eps: 0.000000
 9241/10000: episode: 172, duration: 0.264s, episode steps:  35, steps per second: 133, episode reward: 38.089, mean reward:  1.088 [-2.658, 32.270], mean action: 4.914 [2.000, 14.000],  loss: 0.007439, mae: 0.569858, mean_q: 0.227765, mean_eps: 0.000000
 9292/10000: episode: 173, duration: 0.376s, episode steps:  51, steps per second: 136, episode reward: 32.811, mean reward:  0.643 [-3.000, 32.100], mean action: 4.588 [2.000, 14.000],  loss: 0.006516, mae: 0.639005, mean_q: 0.139491, mean_eps: 0.000000
 9345/10000: episode: 174, duration: 0.388s, episode steps:  53, steps per second: 137, episode reward: 39.450, mean reward:  0.744 [-2.361, 32.150], mean action: 11.642 [2.000, 15.000],  loss: 0.004494, mae: 0.544336, mean_q: 0.045476, mean_eps: 0.000000
 9369/10000: episode: 175, duration: 0.180s, episode steps:  24, steps per second: 133, episode reward: 45.203, mean reward:  1.883 [-0.848, 32.080], mean action: 5.167 [2.000, 15.000],  loss: 0.007102, mae: 0.568184, mean_q: -0.046837, mean_eps: 0.000000
 9408/10000: episode: 176, duration: 0.294s, episode steps:  39, steps per second: 133, episode reward: 38.377, mean reward:  0.984 [-2.543, 32.250], mean action: 3.513 [2.000, 9.000],  loss: 0.005714, mae: 0.521968, mean_q: 0.262203, mean_eps: 0.000000
 9446/10000: episode: 177, duration: 0.285s, episode steps:  38, steps per second: 133, episode reward: 32.566, mean reward:  0.857 [-3.000, 31.880], mean action: 2.105 [2.000, 4.000],  loss: 0.008116, mae: 0.582011, mean_q: 0.278053, mean_eps: 0.000000
 9469/10000: episode: 178, duration: 0.171s, episode steps:  23, steps per second: 134, episode reward: 40.737, mean reward:  1.771 [-3.000, 32.530], mean action: 3.391 [2.000, 9.000],  loss: 0.009039, mae: 0.619173, mean_q: 0.364045, mean_eps: 0.000000
 9529/10000: episode: 179, duration: 0.484s, episode steps:  60, steps per second: 124, episode reward: -42.930, mean reward: -0.716 [-31.572,  2.130], mean action: 7.767 [2.000, 17.000],  loss: 0.003810, mae: 0.557811, mean_q: 0.082666, mean_eps: 0.000000
 9565/10000: episode: 180, duration: 0.256s, episode steps:  36, steps per second: 141, episode reward: -32.290, mean reward: -0.897 [-31.906,  2.378], mean action: 9.833 [2.000, 21.000],  loss: 0.008549, mae: 0.610385, mean_q: -0.038842, mean_eps: 0.000000
 9601/10000: episode: 181, duration: 0.298s, episode steps:  36, steps per second: 121, episode reward: 32.465, mean reward:  0.902 [-2.998, 31.742], mean action: 11.000 [2.000, 14.000],  loss: 0.008268, mae: 0.585367, mean_q: -0.034296, mean_eps: 0.000000
 9645/10000: episode: 182, duration: 0.325s, episode steps:  44, steps per second: 136, episode reward: 37.781, mean reward:  0.859 [-2.538, 32.190], mean action: 10.227 [2.000, 14.000],  loss: 0.005633, mae: 0.587806, mean_q: 0.181159, mean_eps: 0.000000
 9714/10000: episode: 183, duration: 0.526s, episode steps:  69, steps per second: 131, episode reward: 33.000, mean reward:  0.478 [-2.559, 32.230], mean action: 12.087 [2.000, 14.000],  loss: 0.004859, mae: 0.627812, mean_q: 0.087049, mean_eps: 0.000000
 9808/10000: episode: 184, duration: 0.650s, episode steps:  94, steps per second: 145, episode reward: -32.420, mean reward: -0.345 [-31.943,  2.981], mean action: 13.553 [2.000, 15.000],  loss: 0.003967, mae: 0.604306, mean_q: -0.012166, mean_eps: 0.000000
 9842/10000: episode: 185, duration: 0.249s, episode steps:  34, steps per second: 136, episode reward: 40.716, mean reward:  1.198 [-2.349, 31.943], mean action: 3.765 [2.000, 14.000],  loss: 0.006102, mae: 0.590282, mean_q: 0.155628, mean_eps: 0.000000
 9870/10000: episode: 186, duration: 0.204s, episode steps:  28, steps per second: 137, episode reward: 40.502, mean reward:  1.447 [-2.288, 32.510], mean action: 5.500 [2.000, 16.000],  loss: 0.007405, mae: 0.541944, mean_q: 0.266432, mean_eps: 0.000000
 9926/10000: episode: 187, duration: 0.378s, episode steps:  56, steps per second: 148, episode reward: -32.950, mean reward: -0.588 [-32.510,  3.000], mean action: 9.732 [2.000, 20.000],  loss: 0.005413, mae: 0.603411, mean_q: 0.107434, mean_eps: 0.000000
 9959/10000: episode: 188, duration: 0.228s, episode steps:  33, steps per second: 145, episode reward: 33.000, mean reward:  1.000 [-3.000, 32.370], mean action: 6.364 [2.000, 14.000],  loss: 0.008781, mae: 0.648584, mean_q: 0.036510, mean_eps: 0.000000
done, took 74.149 seconds
Results against random player:
DQN Evaluation: 196 victories out of 300 episodes

Results against max player:
DQN Evaluation: 46 victories out of 300 episodes
